features,MSE,MAE,R^2,Adjusted R^2,RMSE
"('425 %Al', 'DI55152', 'DI55102', 'TI55023')",118.67696150183541,7.563937216102794,0.028382891865794235,0.028063149501949103,10.893895607258012
"('425 %Al', 'DI55152', 'AYC55580', 'FC55569')",118.29345483361605,7.534710451063126,0.0315226894744457,0.03120398036361871,10.876279457315174
"('425 %Al', 'DI55152', 'AYC55580', 'FC55555')",118.49070496285081,7.496930786226365,0.029907787999712387,0.029588547452776948,10.885343584970151
"('425 %Al', 'DI55152', 'AYC55580', 'FC55576')",116.66924938927706,7.474351554763286,0.044820180216320504,0.044505847079411076,10.801354053510007
"('425 %Al', 'DI55152', 'AYC55580', 'FC55009')",119.92756476055591,7.6007521467929795,0.018144109997061952,0.017820998227418894,10.951144449807787
"('425 %Al', 'DI55152', 'AYC55580', 'TI55023')",120.51003342482646,7.630162215872675,0.013375395732763917,0.013050714661840934,10.977706200515044
"('425 %Al', 'DI55152', 'FC55569', 'FC55555')",116.64876051528566,7.435488876980233,0.04498792415115438,0.04467364621586889,10.800405571796166
"('425 %Al', 'DI55152', 'FC55569', 'FC55576')",118.0851869439985,7.522329375212676,0.03322779417266708,0.03290964618226733,10.866700830702872
"('425 %Al', 'DI55152', 'FC55569', 'FC55009')",119.44637749886526,7.593675746959202,0.02208362588758017,0.02176181054439219,10.929152643222862
"('425 %Al', 'DI55152', 'FC55569', 'TI55023')",120.03268046335864,7.5966473310645934,0.017283519922255408,0.016960124947322464,10.955942700806656
"('425 %Al', 'DI55152', 'FC55555', 'FC55576')",116.25053553352264,7.413495728553213,0.04824822168717946,0.04793501665935129,10.781954161167754
"('425 %Al', 'DI55152', 'FC55555', 'FC55009')",119.1614478941878,7.535679409647824,0.024416365747239044,0.024095318068340532,10.916109558546387
"('425 %Al', 'DI55152', 'FC55555', 'TI55023')",119.75574552167738,7.567617437681438,0.019550806881515004,0.0192281580314555,10.943296830556932
"('425 %Al', 'DI55152', 'FC55576', 'FC55009')",117.8540470215829,7.51888008786386,0.03512015390407408,0.034802628656489976,10.85606038218206
"('425 %Al', 'DI55152', 'FC55576', 'TI55023')",118.60007267510943,7.536189409379461,0.02901238640732895,0.028692851199235925,10.890366048719823
"('425 %Al', 'DI55152', 'FC55009', 'TI55023')",121.26255493987104,7.6595259792276345,0.007214446134765851,0.006887737602025434,11.01192784846827
"('425 %Al', 'DI55102', 'AYC55580', 'FC55569')",116.28618008392337,7.415231024888276,0.04795639710267008,0.04764309604042494,10.783607007116096
"('425 %Al', 'DI55102', 'AYC55580', 'FC55555')",115.94901719326444,7.371588362363845,0.05071677475850633,0.05040438208874354,10.767962536769174
"('425 %Al', 'DI55102', 'AYC55580', 'FC55576')",113.90169831451666,7.3066188477710705,0.06747832664881748,0.06717144991550561,10.672473861036938
"('425 %Al', 'DI55102', 'AYC55580', 'FC55009')",117.25157966777796,7.4595779273846565,0.040052598926608285,0.039736696861261245,10.828276855888843
"('425 %Al', 'DI55102', 'AYC55580', 'TI55023')",117.88597356864584,7.514437815996954,0.03485876888934625,0.03454115762448051,10.857530730725372
"('425 %Al', 'DI55102', 'FC55569', 'FC55555')",113.07533581904649,7.24965381204974,0.0742438178440642,0.07393916751674023,10.633688721184502
"('425 %Al', 'DI55102', 'FC55569', 'FC55576')",114.1438816844349,7.327114729779496,0.06549555339156221,0.06518802416190916,10.683814004578839
"('425 %Al', 'DI55102', 'FC55569', 'FC55009')",115.73098687527717,7.415142946965262,0.052501805183683636,0.052189999936520626,10.757833744545282
"('425 %Al', 'DI55102', 'FC55569', 'TI55023')",116.93637148481592,7.460575021123508,0.042633231758070544,0.0423181789342969,10.813712197243643
"('425 %Al', 'DI55102', 'FC55555', 'FC55576')",111.93349483828351,7.199889912513905,0.08359215485605354,0.08329058090454577,10.579862704132012
"('425 %Al', 'DI55102', 'FC55555', 'FC55009')",115.26613258658271,7.348138089611429,0.056307601809830965,0.05599704898442903,10.736206619965113
"('425 %Al', 'DI55102', 'FC55555', 'TI55023')",115.64633735286978,7.387093990933256,0.0531948371178147,0.05288325993545928,10.753898704789338
"('425 %Al', 'DI55102', 'FC55576', 'FC55009')",113.2129885730977,7.2873631642647165,0.07311684451136835,0.07281182331663749,10.640159236266049
"('425 %Al', 'DI55102', 'FC55576', 'TI55023')",114.42825053378213,7.354576387874947,0.06316740447748725,0.06285910909434522,10.697114121751817
"('425 %Al', 'DI55102', 'FC55009', 'TI55023')",117.32755225993033,7.491148794487114,0.03943060566565515,0.039114498913097595,10.831784352539998
"('425 %Al', 'AYC55580', 'FC55569', 'FC55555')",115.30193892009099,7.3722107275921385,0.05601445269499061,0.05570380339929182,10.737874040986465
"('425 %Al', 'AYC55580', 'FC55569', 'FC55576')",116.04168109605251,7.444263416256698,0.049958128496283116,0.049645486169173636,10.772264436786378
"('425 %Al', 'AYC55580', 'FC55569', 'FC55009')",117.9302461450686,7.519950534574749,0.03449630601425102,0.03417857546913028,10.85956933515637
"('425 %Al', 'AYC55580', 'FC55569', 'TI55023')",118.44811083692241,7.526965262190777,0.030256509275807808,0.02993738348700503,10.883386919379573
"('425 %Al', 'AYC55580', 'FC55555', 'FC55576')",114.71048110502493,7.344492726222899,0.060856761805246795,0.06054770602961701,10.710297899919727
"('425 %Al', 'AYC55580', 'FC55555', 'FC55009')",118.11779145115229,7.4732186320708385,0.03296085864826526,0.032642622814007205,10.868200929829753
"('425 %Al', 'AYC55580', 'FC55555', 'TI55023')",118.425770978364,7.497417229018325,0.030439407358923365,0.030120341758712366,10.882360542564466
"('425 %Al', 'AYC55580', 'FC55576', 'FC55009')",116.14799442329443,7.458466590329219,0.049087733381142584,0.048774804622074286,10.77719789292627
"('425 %Al', 'AYC55580', 'FC55576', 'TI55023')",116.70292001714613,7.471119800677426,0.044544516282350344,0.04423009242921405,10.802912571022045
"('425 %Al', 'AYC55580', 'FC55009', 'TI55023')",119.97528014805916,7.598322890132079,0.01775346057165772,0.017430220246054007,10.95332279027963
"('425 %Al', 'FC55569', 'FC55555', 'FC55576')",114.99667062904136,7.353019438013877,0.05851370689227742,0.05820388005785282,10.723650060918686
"('425 %Al', 'FC55569', 'FC55555', 'FC55009')",116.27701394969786,7.420561900898508,0.048031440925129565,0.04771816455850675,10.783181995575232
"('425 %Al', 'FC55569', 'FC55555', 'TI55023')",116.66097775046364,7.419825252067219,0.044887900738330044,0.044573589887071496,10.800971148487697
"('425 %Al', 'FC55569', 'FC55576', 'FC55009')",117.34226061423753,7.492311177360637,0.0393101872752909,0.03899404089512648,10.832463275462214
"('425 %Al', 'FC55569', 'FC55576', 'TI55023')",117.94485692169363,7.494463751666504,0.03437668649962611,0.03405891658979454,10.86024202868857
"('425 %Al', 'FC55569', 'FC55009', 'TI55023')",119.27678075900107,7.562888765790397,0.02347212700734702,0.02315076859583154,10.92139097180396
"('425 %Al', 'FC55555', 'FC55576', 'FC55009')",115.7826328610134,7.392582284764775,0.05207897565828323,0.051767031265246066,10.760233866464677
"('425 %Al', 'FC55555', 'FC55576', 'TI55023')",116.35196494302546,7.41114471057291,0.04741781156971636,0.04710433326829955,10.786656801021596
"('425 %Al', 'FC55555', 'FC55009', 'TI55023')",119.24054718994878,7.531923240830168,0.02376877393135357,0.023447513141203413,10.919732010903417
"('425 %Al', 'FC55576', 'FC55009', 'TI55023')",117.78409928086158,7.498560965683062,0.03569282125837869,0.03537548446570349,10.852838305294224
"('TC55552', 'DI55152', 'DI55102', 'AYC55580')",118.29396710470904,7.470493643637187,0.03151849547291696,0.031199784981916667,10.87630300721293
"('TC55552', 'DI55152', 'DI55102', 'FC55569')",116.30229172120637,7.38688548064952,0.0478244899302408,0.047511145459629645,10.784354024289373
"('TC55552', 'DI55152', 'DI55102', 'FC55555')",116.34150647365792,7.367336820430588,0.04750343583607619,0.04718998571212263,10.786172002784765
"('TC55552', 'DI55152', 'DI55102', 'FC55576')",114.06789261234466,7.291649638410325,0.0661176815749921,0.06581035707695015,10.680257141677098
"('TC55552', 'DI55152', 'DI55102', 'FC55009')",117.38374876304898,7.43627705104829,0.03897052071608764,0.0386542625575409,10.834378097659735
"('TC55552', 'DI55152', 'DI55102', 'TI55023')",118.39368221472935,7.509537265082524,0.03070212045278542,0.030383141306903894,10.880886095108677
"('TC55552', 'DI55152', 'AYC55580', 'FC55569')",118.04460996861445,7.476622830472518,0.03356000088726907,0.03324196222034581,10.864833637410857
"('TC55552', 'DI55152', 'AYC55580', 'FC55555')",118.72886943802737,7.480293132696017,0.027957917732535198,0.027638035517062565,10.896277779041215
"('TC55552', 'DI55152', 'AYC55580', 'FC55576')",116.49192123852814,7.427109403721591,0.04627197897187574,0.04595812359679441,10.79314232457481
"('TC55552', 'DI55152', 'AYC55580', 'FC55009')",120.11205310270282,7.559537101292591,0.016633690222129682,0.01631008139949608,10.959564457710115
"('TC55552', 'DI55152', 'AYC55580', 'TI55023')",120.65089972451051,7.590995083163201,0.012222112863026435,0.011897052266683583,10.984120343682989
"('TC55552', 'DI55152', 'FC55569', 'FC55555')",116.61552220640056,7.412529623831434,0.04526004865745725,0.04494586027363412,10.7988667093543
"('TC55552', 'DI55152', 'FC55569', 'FC55576')",117.7837929180906,7.477433250670762,0.03569532947316456,0.03537799350589943,10.852824190877257
"('TC55552', 'DI55152', 'FC55569', 'FC55009')",119.16542437266773,7.543634222038309,0.02438381002224954,0.02406275162982574,10.91629169510726
"('TC55552', 'DI55152', 'FC55569', 'TI55023')",119.81132945584797,7.551836370516766,0.019095737079473207,0.018772938473822665,10.945836169788398
"('TC55552', 'DI55152', 'FC55555', 'FC55576')",116.24938717258996,7.397515650458294,0.048257623403522576,0.0479444214696364,10.781900907195816
"('TC55552', 'DI55152', 'FC55555', 'FC55009')",119.3134595160393,7.5204809040913005,0.023171835296197263,0.022850378063880017,10.923070059101484
"('TC55552', 'DI55152', 'FC55555', 'TI55023')",119.87396632719032,7.554449854285366,0.01858292435637965,0.018259956992942805,10.948697015042033
"('TC55552', 'DI55152', 'FC55576', 'FC55009')",117.63411752111256,7.473168649595625,0.03692073307745547,0.036603800369295,10.845926309961383
"('TC55552', 'DI55152', 'FC55576', 'TI55023')",118.43838132374742,7.499831321400606,0.030336165523617065,0.030017065948306,10.88293992098401
"('TC55552', 'DI55152', 'FC55009', 'TI55023')",121.34660996307058,7.628567127674455,0.006526281409853896,0.0061993464140200905,11.01574373172645
"('TC55552', 'DI55102', 'AYC55580', 'FC55569')",116.05018275523568,7.34691796180241,0.049888524780402954,0.04957585954791599,10.772659038289278
"('TC55552', 'DI55102', 'AYC55580', 'FC55555')",116.17879478456527,7.345302067404423,0.04883556853323312,0.04852255679108031,10.778626757827977
"('TC55552', 'DI55102', 'AYC55580', 'FC55576')",113.51799189610198,7.2498030010598375,0.07061975962717071,0.07031391668504883,10.654482244393764
"('TC55552', 'DI55102', 'AYC55580', 'FC55009')",117.39558667292185,7.415745816658527,0.03887360286774133,0.03855731281520913,10.834924396271617
"('TC55552', 'DI55102', 'AYC55580', 'TI55023')",117.87697166600434,7.469893361287625,0.03493246813561579,0.03461488112389577,10.857116176315161
"('TC55552', 'DI55102', 'FC55569', 'FC55555')",112.96402280979349,7.2069501465562436,0.07515514572758464,0.07485079530248462,10.62845345333899
"('TC55552', 'DI55102', 'FC55569', 'FC55576')",113.53431882863376,7.2605121470569385,0.07048608981653115,0.07018020288598947,10.65524841703063
"('TC55552', 'DI55102', 'FC55569', 'FC55009')",115.33592109120207,7.34346584075168,0.05573623813333317,0.05542549728204016,10.739456275398773
"('TC55552', 'DI55102', 'FC55569', 'TI55023')",116.48200569417808,7.393858294801902,0.04635315827074771,0.04603932961036783,10.792682970150567
"('TC55552', 'DI55102', 'FC55555', 'FC55576')",111.75832193742447,7.167912023743532,0.08502630842050518,0.08472520642409898,10.571580862738765
"('TC55552', 'DI55102', 'FC55555', 'FC55009')",115.44651923746478,7.311874560873639,0.0548307628862682,0.054519724058752383,10.744604191754332
"('TC55552', 'DI55102', 'FC55555', 'TI55023')",115.66540804108396,7.353599806867947,0.05303870397538912,0.05272707541232058,10.754785355416628
"('TC55552', 'DI55102', 'FC55576', 'FC55009')",112.6435037858447,7.217757641842329,0.0777792588090972,0.07747577193416799,10.613364395225705
"('TC55552', 'DI55102', 'FC55576', 'TI55023')",113.80029715870053,7.290370293711445,0.06830850545124678,0.0680019019154019,10.66772221042058
"('TC55552', 'DI55102', 'FC55009', 'TI55023')",117.17595264506781,7.438117332503438,0.040671762984842985,0.04035606467566477,10.824784184687832
"('TC55552', 'AYC55580', 'FC55569', 'FC55555')",115.36128030641896,7.35067329293842,0.05552862035274808,0.055217811178039033,10.74063686689104
"('TC55552', 'AYC55580', 'FC55569', 'FC55576')",115.81566254332154,7.3895231743405425,0.05180855919327865,0.051496525810865834,10.761768560200574
"('TC55552', 'AYC55580', 'FC55569', 'FC55009')",117.90391042703564,7.4685680134991035,0.03471191849599975,0.03439425890521275,10.858356709329255
"('TC55552', 'AYC55580', 'FC55569', 'TI55023')",118.41405711595752,7.482702468757153,0.030535309621438578,0.030216275581001373,10.88182232514194
"('TC55552', 'AYC55580', 'FC55555', 'FC55576')",114.73782367124461,7.326658292611306,0.060632906182528146,0.060323776739889756,10.711574285381426
"('TC55552', 'AYC55580', 'FC55555', 'FC55009')",118.42782368828078,7.457383078637247,0.03042260167020372,0.03010353053953152,10.88245485578878
"('TC55552', 'AYC55580', 'FC55555', 'TI55023')",118.67944578837985,7.4813628135027965,0.028362552827133847,0.028042803770063407,10.894009628616079
"('TC55552', 'AYC55580', 'FC55576', 'FC55009')",116.03187355769379,7.408657107676041,0.05003842354207322,0.04972580763867285,10.77180920540713
"('TC55552', 'AYC55580', 'FC55576', 'TI55023')",116.57843947919864,7.426511320417292,0.04556364770237464,0.045249559227739544,10.797149599741529
"('TC55552', 'AYC55580', 'FC55009', 'TI55023')",120.26036378150097,7.562949685341151,0.015419459667052271,0.015095451262171045,10.96632863731071
"('TC55552', 'FC55569', 'FC55555', 'FC55576')",114.9535095759346,7.333504714833615,0.058867069643336434,0.05855735909447368,10.721637448446698
"('TC55552', 'FC55569', 'FC55555', 'FC55009')",116.26118670999004,7.397379154656953,0.048161019713464204,0.047847785988976654,10.782448085198002
"('TC55552', 'FC55569', 'FC55555', 'TI55023')",116.65838070497497,7.399860524486078,0.04490916294285108,0.044594859088615824,10.800850925041738
"('TC55552', 'FC55569', 'FC55576', 'FC55009')",117.01890775255494,7.441797685465728,0.041957501197042224,0.04164222600204337,10.817527802254771
"('TC55552', 'FC55569', 'FC55576', 'TI55023')",117.68877441637571,7.4515657091920895,0.03647325301187965,0.036156173045779116,10.84844571431206
"('TC55552', 'FC55569', 'FC55009', 'TI55023')",119.13679787044518,7.516909148955892,0.024618177324491675,0.024297196058288284,10.914980433809545
"('TC55552', 'FC55555', 'FC55576', 'FC55009')",115.75094863752813,7.369261950363786,0.05233837675186259,0.05202651772323308,10.758761482509412
"('TC55552', 'FC55555', 'FC55576', 'TI55023')",116.34221098085179,7.392930585523728,0.0474976679832958,0.04718421596124178,10.7862046606233
"('TC55552', 'FC55555', 'FC55009', 'TI55023')",119.38782564150762,7.5162308391109445,0.022562994297436467,0.02224133670609052,10.926473614186218
"('TC55552', 'FC55576', 'FC55009', 'TI55023')",117.58950244558206,7.455030951661142,0.037286000018212695,0.03696918751307676,10.843869348419044
"('DI55152', 'DI55102', 'AYC55580', 'FC55569')",116.23186617410092,7.403038018572323,0.04840106912094,0.04808791439255533,10.781088357587137
"('DI55152', 'DI55102', 'AYC55580', 'FC55555')",116.13565387558154,7.368139308098021,0.04918876636285918,0.04887587085199552,10.77662534727739
"('DI55152', 'DI55102', 'AYC55580', 'FC55576')",113.94289810161463,7.305702444307198,0.0671410209284039,0.06683403319362102,10.674403875702597
"('DI55152', 'DI55102', 'AYC55580', 'FC55009')",117.5367918657884,7.465015291066083,0.037717545454319934,0.03740087496331357,10.841438643731209
"('DI55152', 'DI55102', 'AYC55580', 'TI55023')",118.06825571938228,7.516752067852929,0.03336641136753449,0.033048308993652964,10.86592176114766
"('DI55152', 'DI55102', 'FC55569', 'FC55555')",113.0419300287108,7.243375008540897,0.07451731353345625,0.07421275320882714,10.632117852465274
"('DI55152', 'DI55102', 'FC55569', 'FC55576')",114.15391206500409,7.324226175360051,0.06541343392002552,0.06510587766627651,10.684283413734592
"('DI55152', 'DI55102', 'FC55569', 'FC55009')",115.74432232869242,7.404580941261077,0.052392626835004785,0.052080785659138096,10.758453528676528
"('DI55152', 'DI55102', 'FC55569', 'TI55023')",116.92400812376307,7.453127037888817,0.042734451514297556,0.042419432000192825,10.813140530103318
"('DI55152', 'DI55102', 'FC55555', 'FC55576')",111.95986177161708,7.19623387488076,0.08337628681231768,0.08307464182237512,10.58110872128328
"('DI55152', 'DI55102', 'FC55555', 'FC55009')",115.47420127267159,7.337964222707024,0.054604128005710684,0.054293014596580536,10.745892297648977
"('DI55152', 'DI55102', 'FC55555', 'TI55023')",115.7490681106457,7.378903657194286,0.052353772765277085,0.05204191880320885,10.75867408701675
"('DI55152', 'DI55102', 'FC55576', 'FC55009')",113.2722814081911,7.282201324561385,0.07263140966169324,0.07232622871876004,10.642945147288465
"('DI55152', 'DI55102', 'FC55576', 'TI55023')",114.45459876535315,7.35316912758616,0.0629516895464719,0.06264332317528187,10.698345608801072
"('DI55152', 'DI55102', 'FC55009', 'TI55023')",117.53367470230273,7.491068199524783,0.03774306590355614,0.03742640381088769,10.841294881253933
"('DI55152', 'AYC55580', 'FC55569', 'FC55555')",115.26575002393749,7.364220550097654,0.05631073387865315,0.05600018208396085,10.736188803478518
"('DI55152', 'AYC55580', 'FC55569', 'FC55576')",116.04223793220952,7.439710841458732,0.04995356963726172,0.04964092580991075,10.77229028258195
"('DI55152', 'AYC55580', 'FC55569', 'FC55009')",117.95447558157565,7.514841221271587,0.034297937815968904,0.03398014199130939,10.860684857851997
"('DI55152', 'AYC55580', 'FC55569', 'TI55023')",118.44615919878025,7.521107718200515,0.030272487482393418,0.029953366951741778,10.883297257668755
"('DI55152', 'AYC55580', 'FC55555', 'FC55576')",114.75942652557934,7.341860750204973,0.06045604200779253,0.06014685436221712,10.712582626312823
"('DI55152', 'AYC55580', 'FC55555', 'FC55009')",118.3577320309254,7.471907959774939,0.030996447280692507,0.030677564992672934,10.879233981807975
"('DI55152', 'AYC55580', 'FC55555', 'TI55023')",118.61775154788151,7.495174186997432,0.028867648161417514,0.028548065322474336,10.89117769333884
"('DI55152', 'AYC55580', 'FC55576', 'FC55009')",116.24064591904663,7.4544129696942285,0.048329188696244585,0.048016010313256974,10.781495532580191
"('DI55152', 'AYC55580', 'FC55576', 'TI55023')",116.77123068726469,7.46803533493321,0.04398525174679624,0.04367064384938668,10.80607378686934
"('DI55152', 'AYC55580', 'FC55009', 'TI55023')",120.26652541685095,7.599793404107308,0.015369013900288664,0.01504498889457917,10.966609567995523
"('DI55152', 'FC55569', 'FC55555', 'FC55576')",115.02290493043004,7.355324317471028,0.05829892471613607,0.05798902720061694,10.724873189480146
"('DI55152', 'FC55569', 'FC55555', 'FC55009')",116.29351980294621,7.41753239558798,0.04789630627727959,0.04758298544018458,10.783947320111787
"('DI55152', 'FC55569', 'FC55555', 'TI55023')",116.66928278214512,7.416262523748429,0.04481990682642667,0.04450557359954932,10.801355599282209
"('DI55152', 'FC55569', 'FC55576', 'FC55009')",117.36479296109272,7.490722364493695,0.03912571327617709,0.03880950618881429,10.833503263538194
"('DI55152', 'FC55569', 'FC55576', 'TI55023')",117.95980766299948,7.492773201501391,0.034254283668880836,0.033936473478397455,10.86093033137583
"('DI55152', 'FC55569', 'FC55009', 'TI55023')",119.32647032235236,7.557004977979119,0.02306531485748342,0.02274382257113461,10.923665608318133
"('DI55152', 'FC55555', 'FC55576', 'FC55009')",115.7678756975789,7.3890409379433715,0.05219979365260197,0.05188788901867436,10.75954811772218
"('DI55152', 'FC55555', 'FC55576', 'TI55023')",116.31981358097444,7.405129685886397,0.047681037161467876,0.04736764548303474,10.785166367793055
"('DI55152', 'FC55555', 'FC55009', 'TI55023')",119.35795398151151,7.526722259826039,0.022807555798955215,0.022485978688564057,10.925106589022898
"('DI55152', 'FC55576', 'FC55009', 'TI55023')",117.80867702308548,7.493769060251394,0.035491601455294286,0.03517419844466674,10.853970564870972
"('DI55102', 'AYC55580', 'FC55569', 'FC55555')",112.80212648098303,7.211053455145909,0.07648060300948456,0.07617668876942185,10.620834547293496
"('DI55102', 'AYC55580', 'FC55569', 'FC55576')",113.45444672492775,7.273919135843063,0.07114000866852521,0.07083433693135321,10.651499740643462
"('DI55102', 'AYC55580', 'FC55569', 'FC55009')",115.57937125646343,7.373266645080089,0.05374309352841011,0.05343169676774484,10.750784680964614
"('DI55102', 'AYC55580', 'FC55569', 'TI55023')",116.29236643127014,7.411412874164676,0.04790574901695144,0.04759243128729851,10.783893843657316
"('DI55102', 'AYC55580', 'FC55555', 'FC55576')",111.56079248387357,7.1643089078316375,0.08664349674418403,0.08634292693644874,10.562234256248702
"('DI55102', 'AYC55580', 'FC55555', 'FC55009')",115.41641911665698,7.3183165056873785,0.055077194813439756,0.05476623708240347,10.743203391756902
"('DI55102', 'AYC55580', 'FC55555', 'TI55023')",115.30632802595493,7.347890381745068,0.05597851875892701,0.05566785763799209,10.738078414034558
"('DI55102', 'AYC55580', 'FC55576', 'FC55009')",112.91753714459395,7.254001305151483,0.07553572732505154,0.07523150214276453,10.62626637839434
"('DI55102', 'AYC55580', 'FC55576', 'TI55023')",113.53384206053988,7.303675625859173,0.07048999315236615,0.07018410750634474,10.655226044553906
"('DI55102', 'AYC55580', 'FC55009', 'TI55023')",117.22858965341622,7.461965888075589,0.04024081988362849,0.039924979758538814,10.827215230769925
"('DI55102', 'FC55569', 'FC55555', 'FC55576')",110.78400749865169,7.145517485659054,0.09300309317665323,0.09270461620196846,10.525398210930154
"('DI55102', 'FC55569', 'FC55555', 'FC55009')",112.39914188139481,7.2127989735361515,0.0797798678905498,0.07947703938142281,10.601846154391923
"('DI55102', 'FC55569', 'FC55555', 'TI55023')",112.88250747703873,7.232798408846195,0.07582251781798455,0.07551838701348201,10.624617992052173
"('DI55102', 'FC55569', 'FC55576', 'FC55009')",112.87267876065705,7.264222405383172,0.07590298624982328,0.0755988819260881,10.624155437523354
"('DI55102', 'FC55569', 'FC55576', 'TI55023')",114.08313429289144,7.32367987742509,0.06599289680304854,0.06568553124049914,10.680970662486226
"('DI55102', 'FC55569', 'FC55009', 'TI55023')",115.86683442341888,7.404624834035193,0.05138961120599639,0.051077439955056425,10.764145782337717
"('DI55102', 'FC55555', 'FC55576', 'FC55009')",110.96278174356542,7.151186570644581,0.0915394551406451,0.09124049650803001,10.533887304483821
"('DI55102', 'FC55555', 'FC55576', 'TI55023')",111.42223130721555,7.186884804276839,0.08777790740030833,0.08747771090747425,10.55567294430893
"('DI55102', 'FC55555', 'FC55009', 'TI55023')",114.89364436150642,7.3326432084345035,0.05935719060518507,0.059047641346642976,10.718845290492181
"('DI55102', 'FC55576', 'FC55009', 'TI55023')",113.09160505973038,7.280537280927849,0.07411062036087301,0.07380592620056403,10.634453679420037
"('AYC55580', 'FC55569', 'FC55555', 'FC55576')",113.43747652836817,7.287123979843055,0.07127894492959075,0.0709733189139361,10.650703100188652
"('AYC55580', 'FC55569', 'FC55555', 'FC55009')",115.171503162809,7.359141841460759,0.057082339938511306,0.05677204206601061,10.731798691869365
"('AYC55580', 'FC55569', 'FC55555', 'TI55023')",115.43359998728171,7.362890890817054,0.054936533748138006,0.05462552972798107,10.744002977814262
"('AYC55580', 'FC55569', 'FC55576', 'FC55009')",115.65997453810866,7.424547068352456,0.05308318846826032,0.05277157454426806,10.754532743829861
"('AYC55580', 'FC55569', 'FC55576', 'TI55023')",116.15223606997506,7.430483268682313,0.04905300670437729,0.04874006651736107,10.777394679140922
"('AYC55580', 'FC55569', 'FC55009', 'TI55023')",118.18884974402972,7.501978431075627,0.03237909912088255,0.0320606718396389,10.871469530106301
"('AYC55580', 'FC55555', 'FC55576', 'FC55009')",114.44428784373876,7.33528976619843,0.06303610582840558,0.06272776723715201,10.697863704672011
"('AYC55580', 'FC55555', 'FC55576', 'TI55023')",114.74288293689432,7.342484137559476,0.060591485598468386,0.06028234252503306,10.711810441605767
"('AYC55580', 'FC55555', 'FC55009', 'TI55023')",118.35615108006716,7.472176496147281,0.03100939064292174,0.03069051261433864,10.87916132245805
"('AYC55580', 'FC55576', 'FC55009', 'TI55023')",116.30960496549316,7.448482240273138,0.04776461585548275,0.04745125168135045,10.784693086291012
"('FC55569', 'FC55555', 'FC55576', 'FC55009')",114.61201334722693,7.339498181052826,0.06166292465998635,0.061354134178591035,10.705700040036005
"('FC55569', 'FC55555', 'FC55576', 'TI55023')",115.01826384099755,7.338957249184519,0.05833692166041193,0.058027036649029085,10.72465681693347
"('FC55569', 'FC55555', 'FC55009', 'TI55023')",116.29580438872564,7.3999463654331015,0.04787760220363124,0.04756427521134943,10.78405324489478
"('FC55569', 'FC55576', 'FC55009', 'TI55023')",117.18147100098841,7.456160858863511,0.04062658379459938,0.040310870617732086,10.825039076187597
"('FC55555', 'FC55576', 'FC55009', 'TI55023')",115.83775536220365,7.380109774860998,0.05162768364236181,0.0513155907369377,10.762794960520415
"('425 %Al', 'TC55552', 'DI55152', 'DI55102', 'AYC55580')",118.00819750471021,7.46705604531132,0.033858112436730536,0.03346065403309262,10.863157805385606
"('425 %Al', 'TC55552', 'DI55152', 'DI55102', 'FC55569')",116.25304533621984,7.395059133414979,0.048227673745878996,0.04783612679579918,10.782070549584613
"('425 %Al', 'TC55552', 'DI55152', 'DI55102', 'FC55555')",116.20171782473703,7.376092608256483,0.048647895898886295,0.04825652182282025,10.779690061626866
"('425 %Al', 'TC55552', 'DI55152', 'DI55102', 'FC55576')",114.04668268850422,7.296514133239877,0.06629132879855437,0.06590721300490565,10.679264145459847
"('425 %Al', 'TC55552', 'DI55152', 'DI55102', 'FC55009')",117.09454189842847,7.437575219188774,0.04133827882093921,0.040943897661987805,10.82102314471365
"('425 %Al', 'TC55552', 'DI55152', 'DI55102', 'TI55023')",118.24707712684376,7.513434938800407,0.03190238720824112,0.03150412424428206,10.874147190784377
"('425 %Al', 'TC55552', 'DI55152', 'AYC55580', 'FC55569')",117.93307613044824,7.480602681628547,0.034473136713521924,0.03407593132299769,10.859699633528002
"('425 %Al', 'TC55552', 'DI55152', 'AYC55580', 'FC55555')",118.52412540248461,7.480617504080808,0.029634172375427426,0.02923497629692473,10.886878588580135
"('425 %Al', 'TC55552', 'DI55152', 'AYC55580', 'FC55576')",116.41263113968847,7.430808937691197,0.046921132906753704,0.04652904846249939,10.789468529065205
"('425 %Al', 'TC55552', 'DI55152', 'AYC55580', 'FC55009')",119.77772954543622,7.559501847054509,0.019370822044362024,0.018967403754928225,10.9443012360514
"('425 %Al', 'TC55552', 'DI55152', 'AYC55580', 'TI55023')",120.37910765563758,7.591519687066987,0.014447294740201788,0.014041850974667924,10.971741322854708
"('425 %Al', 'TC55552', 'DI55152', 'FC55569', 'FC55555')",116.61686348307029,7.415038320481654,0.045249067525630404,0.04485629521508472,10.798928811834546
"('425 %Al', 'TC55552', 'DI55152', 'FC55569', 'FC55576')",117.78633811017468,7.479010032674612,0.03567449179632243,0.03527778062789899,10.852941449679653
"('425 %Al', 'TC55552', 'DI55152', 'FC55569', 'FC55009')",119.11877618627508,7.547478348158187,0.024765722192808814,0.024364523296228624,10.914154854420707
"('425 %Al', 'TC55552', 'DI55152', 'FC55569', 'TI55023')",119.78251528304914,7.555481623774193,0.019331640854677867,0.0189282064466042,10.944519874487375
