Iteration,Rolling Sizes CDunit,Rolling Sizes FB554,Rolling Sizes AlCon,Shift Hours AlCon,Shift Hours FB554,R-squared,Adj R-Squared,F-statistic,Prob (F-statistic)
879,4,10,20,-8,6,0.791366008,0.791111466,3108.984519,0
880,4,10,20,-8,8,0.791366008,0.791111466,3108.984519,0
3425,10,8,10,-2,2,0.7894837,0.789226861,3073.8571,0
3426,10,8,10,-2,4,0.7894837,0.789226861,3073.8571,0
3427,10,8,10,-2,6,0.7894837,0.789226861,3073.8571,0
3428,10,8,10,-2,8,0.7894837,0.789226861,3073.8571,0
3429,10,8,10,-4,2,0.7894837,0.789226861,3073.8571,0
3430,10,8,10,-4,4,0.7894837,0.789226861,3073.8571,0
3431,10,8,10,-4,6,0.7894837,0.789226861,3073.8571,0
3432,10,8,10,-4,8,0.7894837,0.789226861,3073.8571,0
3433,10,8,10,-6,2,0.7894837,0.789226861,3073.8571,0
3434,10,8,10,-6,4,0.7894837,0.789226861,3073.8571,0
3435,10,8,10,-6,6,0.7894837,0.789226861,3073.8571,0
3436,10,8,10,-6,8,0.7894837,0.789226861,3073.8571,0
3437,10,8,10,-8,2,0.7894837,0.789226861,3073.8571,0
3438,10,8,10,-8,4,0.7894837,0.789226861,3073.8571,0
3439,10,8,10,-8,6,0.7894837,0.789226861,3073.8571,0
3440,10,8,10,-8,8,0.7894837,0.789226861,3073.8571,0
3409,10,8,8,-2,2,0.789483537,0.789226699,3073.854091,0
3410,10,8,8,-2,4,0.789483537,0.789226699,3073.854091,0
3411,10,8,8,-2,6,0.789483537,0.789226699,3073.854091,0
3412,10,8,8,-2,8,0.789483537,0.789226699,3073.854091,0
3413,10,8,8,-4,2,0.789483537,0.789226699,3073.854091,0
3414,10,8,8,-4,4,0.789483537,0.789226699,3073.854091,0
3415,10,8,8,-4,6,0.789483537,0.789226699,3073.854091,0
3416,10,8,8,-4,8,0.789483537,0.789226699,3073.854091,0
3417,10,8,8,-6,2,0.789483537,0.789226699,3073.854091,0
3418,10,8,8,-6,4,0.789483537,0.789226699,3073.854091,0
3419,10,8,8,-6,6,0.789483537,0.789226699,3073.854091,0
3420,10,8,8,-6,8,0.789483537,0.789226699,3073.854091,0
3421,10,8,8,-8,2,0.789483537,0.789226699,3073.854091,0
3422,10,8,8,-8,4,0.789483537,0.789226699,3073.854091,0
3423,10,8,8,-8,6,0.789483537,0.789226699,3073.854091,0
3424,10,8,8,-8,8,0.789483537,0.789226699,3073.854091,0
3441,10,8,12,-2,2,0.789483291,0.789226452,3073.849536,0
3442,10,8,12,-2,4,0.789483291,0.789226452,3073.849536,0
3443,10,8,12,-2,6,0.789483291,0.789226452,3073.849536,0
3444,10,8,12,-2,8,0.789483291,0.789226452,3073.849536,0
3445,10,8,12,-4,2,0.789483291,0.789226452,3073.849536,0
3446,10,8,12,-4,4,0.789483291,0.789226452,3073.849536,0
3447,10,8,12,-4,6,0.789483291,0.789226452,3073.849536,0
3448,10,8,12,-4,8,0.789483291,0.789226452,3073.849536,0
3449,10,8,12,-6,2,0.789483291,0.789226452,3073.849536,0
3450,10,8,12,-6,4,0.789483291,0.789226452,3073.849536,0
3451,10,8,12,-6,6,0.789483291,0.789226452,3073.849536,0
3452,10,8,12,-6,8,0.789483291,0.789226452,3073.849536,0
3453,10,8,12,-8,2,0.789483291,0.789226452,3073.849536,0
3454,10,8,12,-8,4,0.789483291,0.789226452,3073.849536,0
3455,10,8,12,-8,6,0.789483291,0.789226452,3073.849536,0
3456,10,8,12,-8,8,0.789483291,0.789226452,3073.849536,0
3393,10,8,6,-2,2,0.789482713,0.789225874,3073.838853,0
3394,10,8,6,-2,4,0.789482713,0.789225874,3073.838853,0
3395,10,8,6,-2,6,0.789482713,0.789225874,3073.838853,0
3396,10,8,6,-2,8,0.789482713,0.789225874,3073.838853,0
3397,10,8,6,-4,2,0.789482713,0.789225874,3073.838853,0
3398,10,8,6,-4,4,0.789482713,0.789225874,3073.838853,0
3399,10,8,6,-4,6,0.789482713,0.789225874,3073.838853,0
3400,10,8,6,-4,8,0.789482713,0.789225874,3073.838853,0
3401,10,8,6,-6,2,0.789482713,0.789225874,3073.838853,0
3402,10,8,6,-6,4,0.789482713,0.789225874,3073.838853,0
3403,10,8,6,-6,6,0.789482713,0.789225874,3073.838853,0
3404,10,8,6,-6,8,0.789482713,0.789225874,3073.838853,0
3405,10,8,6,-8,2,0.789482713,0.789225874,3073.838853,0
3406,10,8,6,-8,4,0.789482713,0.789225874,3073.838853,0
3407,10,8,6,-8,6,0.789482713,0.789225874,3073.838853,0
3408,10,8,6,-8,8,0.789482713,0.789225874,3073.838853,0
3457,10,8,14,-2,2,0.789482596,0.789225757,3073.836692,0
3458,10,8,14,-2,4,0.789482596,0.789225757,3073.836692,0
3459,10,8,14,-2,6,0.789482596,0.789225757,3073.836692,0
3460,10,8,14,-2,8,0.789482596,0.789225757,3073.836692,0
3461,10,8,14,-4,2,0.789482596,0.789225757,3073.836692,0
3462,10,8,14,-4,4,0.789482596,0.789225757,3073.836692,0
3463,10,8,14,-4,6,0.789482596,0.789225757,3073.836692,0
3464,10,8,14,-4,8,0.789482596,0.789225757,3073.836692,0
3465,10,8,14,-6,2,0.789482596,0.789225757,3073.836692,0
3466,10,8,14,-6,4,0.789482596,0.789225757,3073.836692,0
3467,10,8,14,-6,6,0.789482596,0.789225757,3073.836692,0
3468,10,8,14,-6,8,0.789482596,0.789225757,3073.836692,0
3469,10,8,14,-8,2,0.789482596,0.789225757,3073.836692,0
3470,10,8,14,-8,4,0.789482596,0.789225757,3073.836692,0
3471,10,8,14,-8,6,0.789482596,0.789225757,3073.836692,0
3472,10,8,14,-8,8,0.789482596,0.789225757,3073.836692,0
3473,10,8,16,-2,2,0.789481731,0.78922489,3073.820684,0
3474,10,8,16,-2,4,0.789481731,0.78922489,3073.820684,0
3475,10,8,16,-2,6,0.789481731,0.78922489,3073.820684,0
3476,10,8,16,-2,8,0.789481731,0.78922489,3073.820684,0
3477,10,8,16,-4,2,0.789481731,0.78922489,3073.820684,0
3478,10,8,16,-4,4,0.789481731,0.78922489,3073.820684,0
3479,10,8,16,-4,6,0.789481731,0.78922489,3073.820684,0
3480,10,8,16,-4,8,0.789481731,0.78922489,3073.820684,0
3481,10,8,16,-6,2,0.789481731,0.78922489,3073.820684,0
3482,10,8,16,-6,4,0.789481731,0.78922489,3073.820684,0
3483,10,8,16,-6,6,0.789481731,0.78922489,3073.820684,0
3484,10,8,16,-6,8,0.789481731,0.78922489,3073.820684,0
3485,10,8,16,-8,2,0.789481731,0.78922489,3073.820684,0
3486,10,8,16,-8,4,0.789481731,0.78922489,3073.820684,0
3487,10,8,16,-8,6,0.789481731,0.78922489,3073.820684,0
3488,10,8,16,-8,8,0.789481731,0.78922489,3073.820684,0
3377,10,8,4,-2,2,0.789481686,0.789224845,3073.819861,0
3378,10,8,4,-2,4,0.789481686,0.789224845,3073.819861,0
3379,10,8,4,-2,6,0.789481686,0.789224845,3073.819861,0
3380,10,8,4,-2,8,0.789481686,0.789224845,3073.819861,0
3381,10,8,4,-4,2,0.789481686,0.789224845,3073.819861,0
3382,10,8,4,-4,4,0.789481686,0.789224845,3073.819861,0
3383,10,8,4,-4,6,0.789481686,0.789224845,3073.819861,0
3384,10,8,4,-4,8,0.789481686,0.789224845,3073.819861,0
3385,10,8,4,-6,2,0.789481686,0.789224845,3073.819861,0
3386,10,8,4,-6,4,0.789481686,0.789224845,3073.819861,0
3387,10,8,4,-6,6,0.789481686,0.789224845,3073.819861,0
3388,10,8,4,-6,8,0.789481686,0.789224845,3073.819861,0
3389,10,8,4,-8,2,0.789481686,0.789224845,3073.819861,0
3390,10,8,4,-8,4,0.789481686,0.789224845,3073.819861,0
3391,10,8,4,-8,6,0.789481686,0.789224845,3073.819861,0
3392,10,8,4,-8,8,0.789481686,0.789224845,3073.819861,0
3585,10,8,30,-2,2,0.789481516,0.789224675,3073.81671,0
3586,10,8,30,-2,4,0.789481516,0.789224675,3073.81671,0
3587,10,8,30,-2,6,0.789481516,0.789224675,3073.81671,0
3588,10,8,30,-2,8,0.789481516,0.789224675,3073.81671,0
3589,10,8,30,-4,2,0.789481516,0.789224675,3073.81671,0
3590,10,8,30,-4,4,0.789481516,0.789224675,3073.81671,0
3591,10,8,30,-4,6,0.789481516,0.789224675,3073.81671,0
3592,10,8,30,-4,8,0.789481516,0.789224675,3073.81671,0
3593,10,8,30,-6,2,0.789481516,0.789224675,3073.81671,0
3594,10,8,30,-6,4,0.789481516,0.789224675,3073.81671,0
3595,10,8,30,-6,6,0.789481516,0.789224675,3073.81671,0
3596,10,8,30,-6,8,0.789481516,0.789224675,3073.81671,0
3597,10,8,30,-8,2,0.789481516,0.789224675,3073.81671,0
3598,10,8,30,-8,4,0.789481516,0.789224675,3073.81671,0
3599,10,8,30,-8,6,0.789481516,0.789224675,3073.81671,0
3600,10,8,30,-8,8,0.789481516,0.789224675,3073.81671,0
3489,10,8,18,-2,2,0.789480835,0.789223993,3073.804113,0
3490,10,8,18,-2,4,0.789480835,0.789223993,3073.804113,0
3491,10,8,18,-2,6,0.789480835,0.789223993,3073.804113,0
3492,10,8,18,-2,8,0.789480835,0.789223993,3073.804113,0
3493,10,8,18,-4,2,0.789480835,0.789223993,3073.804113,0
3494,10,8,18,-4,4,0.789480835,0.789223993,3073.804113,0
3495,10,8,18,-4,6,0.789480835,0.789223993,3073.804113,0
3496,10,8,18,-4,8,0.789480835,0.789223993,3073.804113,0
3497,10,8,18,-6,2,0.789480835,0.789223993,3073.804113,0
3498,10,8,18,-6,4,0.789480835,0.789223993,3073.804113,0
3499,10,8,18,-6,6,0.789480835,0.789223993,3073.804113,0
3500,10,8,18,-6,8,0.789480835,0.789223993,3073.804113,0
3501,10,8,18,-8,2,0.789480835,0.789223993,3073.804113,0
3502,10,8,18,-8,4,0.789480835,0.789223993,3073.804113,0
3503,10,8,18,-8,6,0.789480835,0.789223993,3073.804113,0
3504,10,8,18,-8,8,0.789480835,0.789223993,3073.804113,0
3569,10,8,28,-2,2,0.789480615,0.789223773,3073.800047,0
3570,10,8,28,-2,4,0.789480615,0.789223773,3073.800047,0
3571,10,8,28,-2,6,0.789480615,0.789223773,3073.800047,0
3572,10,8,28,-2,8,0.789480615,0.789223773,3073.800047,0
3573,10,8,28,-4,2,0.789480615,0.789223773,3073.800047,0
3574,10,8,28,-4,4,0.789480615,0.789223773,3073.800047,0
3575,10,8,28,-4,6,0.789480615,0.789223773,3073.800047,0
3576,10,8,28,-4,8,0.789480615,0.789223773,3073.800047,0
3577,10,8,28,-6,2,0.789480615,0.789223773,3073.800047,0
3578,10,8,28,-6,4,0.789480615,0.789223773,3073.800047,0
3579,10,8,28,-6,6,0.789480615,0.789223773,3073.800047,0
3580,10,8,28,-6,8,0.789480615,0.789223773,3073.800047,0
3581,10,8,28,-8,2,0.789480615,0.789223773,3073.800047,0
3582,10,8,28,-8,4,0.789480615,0.789223773,3073.800047,0
3583,10,8,28,-8,6,0.789480615,0.789223773,3073.800047,0
3584,10,8,28,-8,8,0.789480615,0.789223773,3073.800047,0
3361,10,8,2,-2,2,0.789480427,0.789223585,3073.796577,0
3362,10,8,2,-2,4,0.789480427,0.789223585,3073.796577,0
3363,10,8,2,-2,6,0.789480427,0.789223585,3073.796577,0
3364,10,8,2,-2,8,0.789480427,0.789223585,3073.796577,0
3365,10,8,2,-4,2,0.789480427,0.789223585,3073.796577,0
3366,10,8,2,-4,4,0.789480427,0.789223585,3073.796577,0
3367,10,8,2,-4,6,0.789480427,0.789223585,3073.796577,0
3368,10,8,2,-4,8,0.789480427,0.789223585,3073.796577,0
3369,10,8,2,-6,2,0.789480427,0.789223585,3073.796577,0
3370,10,8,2,-6,4,0.789480427,0.789223585,3073.796577,0
3371,10,8,2,-6,6,0.789480427,0.789223585,3073.796577,0
3372,10,8,2,-6,8,0.789480427,0.789223585,3073.796577,0
3373,10,8,2,-8,2,0.789480427,0.789223585,3073.796577,0
3374,10,8,2,-8,4,0.789480427,0.789223585,3073.796577,0
3375,10,8,2,-8,6,0.789480427,0.789223585,3073.796577,0
3376,10,8,2,-8,8,0.789480427,0.789223585,3073.796577,0
3505,10,8,20,-2,2,0.789480071,0.789223228,3073.789987,0
3506,10,8,20,-2,4,0.789480071,0.789223228,3073.789987,0
3507,10,8,20,-2,6,0.789480071,0.789223228,3073.789987,0
3508,10,8,20,-2,8,0.789480071,0.789223228,3073.789987,0
3509,10,8,20,-4,2,0.789480071,0.789223228,3073.789987,0
3510,10,8,20,-4,4,0.789480071,0.789223228,3073.789987,0
3511,10,8,20,-4,6,0.789480071,0.789223228,3073.789987,0
3512,10,8,20,-4,8,0.789480071,0.789223228,3073.789987,0
3513,10,8,20,-6,2,0.789480071,0.789223228,3073.789987,0
3514,10,8,20,-6,4,0.789480071,0.789223228,3073.789987,0
3515,10,8,20,-6,6,0.789480071,0.789223228,3073.789987,0
3516,10,8,20,-6,8,0.789480071,0.789223228,3073.789987,0
3517,10,8,20,-8,2,0.789480071,0.789223228,3073.789987,0
3518,10,8,20,-8,4,0.789480071,0.789223228,3073.789987,0
3519,10,8,20,-8,6,0.789480071,0.789223228,3073.789987,0
3520,10,8,20,-8,8,0.789480071,0.789223228,3073.789987,0
3553,10,8,26,-2,2,0.789479935,0.789223093,3073.787482,0
3554,10,8,26,-2,4,0.789479935,0.789223093,3073.787482,0
3555,10,8,26,-2,6,0.789479935,0.789223093,3073.787482,0
3556,10,8,26,-2,8,0.789479935,0.789223093,3073.787482,0
3557,10,8,26,-4,2,0.789479935,0.789223093,3073.787482,0
3558,10,8,26,-4,4,0.789479935,0.789223093,3073.787482,0
3559,10,8,26,-4,6,0.789479935,0.789223093,3073.787482,0
3560,10,8,26,-4,8,0.789479935,0.789223093,3073.787482,0
3561,10,8,26,-6,2,0.789479935,0.789223093,3073.787482,0
3562,10,8,26,-6,4,0.789479935,0.789223093,3073.787482,0
3563,10,8,26,-6,6,0.789479935,0.789223093,3073.787482,0
3564,10,8,26,-6,8,0.789479935,0.789223093,3073.787482,0
3565,10,8,26,-8,2,0.789479935,0.789223093,3073.787482,0
3566,10,8,26,-8,4,0.789479935,0.789223093,3073.787482,0
3567,10,8,26,-8,6,0.789479935,0.789223093,3073.787482,0
3568,10,8,26,-8,8,0.789479935,0.789223093,3073.787482,0
3521,10,8,22,-2,2,0.789479668,0.789222825,3073.782534,0
3522,10,8,22,-2,4,0.789479668,0.789222825,3073.782534,0
3523,10,8,22,-2,6,0.789479668,0.789222825,3073.782534,0
3524,10,8,22,-2,8,0.789479668,0.789222825,3073.782534,0
3525,10,8,22,-4,2,0.789479668,0.789222825,3073.782534,0
3526,10,8,22,-4,4,0.789479668,0.789222825,3073.782534,0
3527,10,8,22,-4,6,0.789479668,0.789222825,3073.782534,0
3528,10,8,22,-4,8,0.789479668,0.789222825,3073.782534,0
3529,10,8,22,-6,2,0.789479668,0.789222825,3073.782534,0
3530,10,8,22,-6,4,0.789479668,0.789222825,3073.782534,0
3531,10,8,22,-6,6,0.789479668,0.789222825,3073.782534,0
3532,10,8,22,-6,8,0.789479668,0.789222825,3073.782534,0
3533,10,8,22,-8,2,0.789479668,0.789222825,3073.782534,0
3534,10,8,22,-8,4,0.789479668,0.789222825,3073.782534,0
3535,10,8,22,-8,6,0.789479668,0.789222825,3073.782534,0
3536,10,8,22,-8,8,0.789479668,0.789222825,3073.782534,0
3537,10,8,24,-2,2,0.789479614,0.789222771,3073.781538,0
3538,10,8,24,-2,4,0.789479614,0.789222771,3073.781538,0
3539,10,8,24,-2,6,0.789479614,0.789222771,3073.781538,0
3540,10,8,24,-2,8,0.789479614,0.789222771,3073.781538,0
3541,10,8,24,-4,2,0.789479614,0.789222771,3073.781538,0
3542,10,8,24,-4,4,0.789479614,0.789222771,3073.781538,0
3543,10,8,24,-4,6,0.789479614,0.789222771,3073.781538,0
3544,10,8,24,-4,8,0.789479614,0.789222771,3073.781538,0
3545,10,8,24,-6,2,0.789479614,0.789222771,3073.781538,0
3546,10,8,24,-6,4,0.789479614,0.789222771,3073.781538,0
3547,10,8,24,-6,6,0.789479614,0.789222771,3073.781538,0
3548,10,8,24,-6,8,0.789479614,0.789222771,3073.781538,0
3549,10,8,24,-8,2,0.789479614,0.789222771,3073.781538,0
3550,10,8,24,-8,4,0.789479614,0.789222771,3073.781538,0
3551,10,8,24,-8,6,0.789479614,0.789222771,3073.781538,0
3552,10,8,24,-8,8,0.789479614,0.789222771,3073.781538,0
2465,8,8,10,-2,2,0.788236538,0.787978179,3050.926679,0
2466,8,8,10,-2,4,0.788236538,0.787978179,3050.926679,0
2467,8,8,10,-2,6,0.788236538,0.787978179,3050.926679,0
2468,8,8,10,-2,8,0.788236538,0.787978179,3050.926679,0
2469,8,8,10,-4,2,0.788236538,0.787978179,3050.926679,0
2470,8,8,10,-4,4,0.788236538,0.787978179,3050.926679,0
2471,8,8,10,-4,6,0.788236538,0.787978179,3050.926679,0
2472,8,8,10,-4,8,0.788236538,0.787978179,3050.926679,0
2473,8,8,10,-6,2,0.788236538,0.787978179,3050.926679,0
2474,8,8,10,-6,4,0.788236538,0.787978179,3050.926679,0
2475,8,8,10,-6,6,0.788236538,0.787978179,3050.926679,0
2476,8,8,10,-6,8,0.788236538,0.787978179,3050.926679,0
2477,8,8,10,-8,2,0.788236538,0.787978179,3050.926679,0
2478,8,8,10,-8,4,0.788236538,0.787978179,3050.926679,0
2479,8,8,10,-8,6,0.788236538,0.787978179,3050.926679,0
2480,8,8,10,-8,8,0.788236538,0.787978179,3050.926679,0
2449,8,8,8,-2,2,0.788236394,0.787978034,3050.924044,0
2450,8,8,8,-2,4,0.788236394,0.787978034,3050.924044,0
2451,8,8,8,-2,6,0.788236394,0.787978034,3050.924044,0
2452,8,8,8,-2,8,0.788236394,0.787978034,3050.924044,0
2453,8,8,8,-4,2,0.788236394,0.787978034,3050.924044,0
2454,8,8,8,-4,4,0.788236394,0.787978034,3050.924044,0
2455,8,8,8,-4,6,0.788236394,0.787978034,3050.924044,0
2456,8,8,8,-4,8,0.788236394,0.787978034,3050.924044,0
2457,8,8,8,-6,2,0.788236394,0.787978034,3050.924044,0
2458,8,8,8,-6,4,0.788236394,0.787978034,3050.924044,0
2459,8,8,8,-6,6,0.788236394,0.787978034,3050.924044,0
2460,8,8,8,-6,8,0.788236394,0.787978034,3050.924044,0
2461,8,8,8,-8,2,0.788236394,0.787978034,3050.924044,0
2462,8,8,8,-8,4,0.788236394,0.787978034,3050.924044,0
2463,8,8,8,-8,6,0.788236394,0.787978034,3050.924044,0
2464,8,8,8,-8,8,0.788236394,0.787978034,3050.924044,0
2481,8,8,12,-2,2,0.788236051,0.78797769,3050.917765,0
2482,8,8,12,-2,4,0.788236051,0.78797769,3050.917765,0
2483,8,8,12,-2,6,0.788236051,0.78797769,3050.917765,0
2484,8,8,12,-2,8,0.788236051,0.78797769,3050.917765,0
2485,8,8,12,-4,2,0.788236051,0.78797769,3050.917765,0
2486,8,8,12,-4,4,0.788236051,0.78797769,3050.917765,0
2487,8,8,12,-4,6,0.788236051,0.78797769,3050.917765,0
2488,8,8,12,-4,8,0.788236051,0.78797769,3050.917765,0
2489,8,8,12,-6,2,0.788236051,0.78797769,3050.917765,0
2490,8,8,12,-6,4,0.788236051,0.78797769,3050.917765,0
2491,8,8,12,-6,6,0.788236051,0.78797769,3050.917765,0
2492,8,8,12,-6,8,0.788236051,0.78797769,3050.917765,0
2493,8,8,12,-8,2,0.788236051,0.78797769,3050.917765,0
2494,8,8,12,-8,4,0.788236051,0.78797769,3050.917765,0
2495,8,8,12,-8,6,0.788236051,0.78797769,3050.917765,0
2496,8,8,12,-8,8,0.788236051,0.78797769,3050.917765,0
2433,8,8,6,-2,2,0.788235505,0.787977144,3050.907794,0
2434,8,8,6,-2,4,0.788235505,0.787977144,3050.907794,0
2435,8,8,6,-2,6,0.788235505,0.787977144,3050.907794,0
2436,8,8,6,-2,8,0.788235505,0.787977144,3050.907794,0
2437,8,8,6,-4,2,0.788235505,0.787977144,3050.907794,0
2438,8,8,6,-4,4,0.788235505,0.787977144,3050.907794,0
2439,8,8,6,-4,6,0.788235505,0.787977144,3050.907794,0
2440,8,8,6,-4,8,0.788235505,0.787977144,3050.907794,0
2441,8,8,6,-6,2,0.788235505,0.787977144,3050.907794,0
2442,8,8,6,-6,4,0.788235505,0.787977144,3050.907794,0
2443,8,8,6,-6,6,0.788235505,0.787977144,3050.907794,0
2444,8,8,6,-6,8,0.788235505,0.787977144,3050.907794,0
2445,8,8,6,-8,2,0.788235505,0.787977144,3050.907794,0
2446,8,8,6,-8,4,0.788235505,0.787977144,3050.907794,0
2447,8,8,6,-8,6,0.788235505,0.787977144,3050.907794,0
2448,8,8,6,-8,8,0.788235505,0.787977144,3050.907794,0
2497,8,8,14,-2,2,0.788235264,0.787976903,3050.903393,0
2498,8,8,14,-2,4,0.788235264,0.787976903,3050.903393,0
2499,8,8,14,-2,6,0.788235264,0.787976903,3050.903393,0
2500,8,8,14,-2,8,0.788235264,0.787976903,3050.903393,0
2501,8,8,14,-4,2,0.788235264,0.787976903,3050.903393,0
2502,8,8,14,-4,4,0.788235264,0.787976903,3050.903393,0
2503,8,8,14,-4,6,0.788235264,0.787976903,3050.903393,0
2504,8,8,14,-4,8,0.788235264,0.787976903,3050.903393,0
2505,8,8,14,-6,2,0.788235264,0.787976903,3050.903393,0
2506,8,8,14,-6,4,0.788235264,0.787976903,3050.903393,0
2507,8,8,14,-6,6,0.788235264,0.787976903,3050.903393,0
2508,8,8,14,-6,8,0.788235264,0.787976903,3050.903393,0
2509,8,8,14,-8,2,0.788235264,0.787976903,3050.903393,0
2510,8,8,14,-8,4,0.788235264,0.787976903,3050.903393,0
2511,8,8,14,-8,6,0.788235264,0.787976903,3050.903393,0
2512,8,8,14,-8,8,0.788235264,0.787976903,3050.903393,0
2417,8,8,4,-2,2,0.788234384,0.787976022,3050.887305,0
2418,8,8,4,-2,4,0.788234384,0.787976022,3050.887305,0
2419,8,8,4,-2,6,0.788234384,0.787976022,3050.887305,0
2420,8,8,4,-2,8,0.788234384,0.787976022,3050.887305,0
2421,8,8,4,-4,2,0.788234384,0.787976022,3050.887305,0
2422,8,8,4,-4,4,0.788234384,0.787976022,3050.887305,0
2423,8,8,4,-4,6,0.788234384,0.787976022,3050.887305,0
2424,8,8,4,-4,8,0.788234384,0.787976022,3050.887305,0
2425,8,8,4,-6,2,0.788234384,0.787976022,3050.887305,0
2426,8,8,4,-6,4,0.788234384,0.787976022,3050.887305,0
2427,8,8,4,-6,6,0.788234384,0.787976022,3050.887305,0
2428,8,8,4,-6,8,0.788234384,0.787976022,3050.887305,0
2429,8,8,4,-8,2,0.788234384,0.787976022,3050.887305,0
2430,8,8,4,-8,4,0.788234384,0.787976022,3050.887305,0
2431,8,8,4,-8,6,0.788234384,0.787976022,3050.887305,0
2432,8,8,4,-8,8,0.788234384,0.787976022,3050.887305,0
2513,8,8,16,-2,2,0.788234327,0.787975964,3050.886252,0
2514,8,8,16,-2,4,0.788234327,0.787975964,3050.886252,0
2515,8,8,16,-2,6,0.788234327,0.787975964,3050.886252,0
2516,8,8,16,-2,8,0.788234327,0.787975964,3050.886252,0
2517,8,8,16,-4,2,0.788234327,0.787975964,3050.886252,0
2518,8,8,16,-4,4,0.788234327,0.787975964,3050.886252,0
2519,8,8,16,-4,6,0.788234327,0.787975964,3050.886252,0
2520,8,8,16,-4,8,0.788234327,0.787975964,3050.886252,0
2521,8,8,16,-6,2,0.788234327,0.787975964,3050.886252,0
2522,8,8,16,-6,4,0.788234327,0.787975964,3050.886252,0
2523,8,8,16,-6,6,0.788234327,0.787975964,3050.886252,0
2524,8,8,16,-6,8,0.788234327,0.787975964,3050.886252,0
2525,8,8,16,-8,2,0.788234327,0.787975964,3050.886252,0
2526,8,8,16,-8,4,0.788234327,0.787975964,3050.886252,0
2527,8,8,16,-8,6,0.788234327,0.787975964,3050.886252,0
2528,8,8,16,-8,8,0.788234327,0.787975964,3050.886252,0
2625,8,8,30,-2,2,0.788234115,0.787975752,3050.882379,0
2626,8,8,30,-2,4,0.788234115,0.787975752,3050.882379,0
2627,8,8,30,-2,6,0.788234115,0.787975752,3050.882379,0
2628,8,8,30,-2,8,0.788234115,0.787975752,3050.882379,0
2629,8,8,30,-4,2,0.788234115,0.787975752,3050.882379,0
2630,8,8,30,-4,4,0.788234115,0.787975752,3050.882379,0
2631,8,8,30,-4,6,0.788234115,0.787975752,3050.882379,0
2632,8,8,30,-4,8,0.788234115,0.787975752,3050.882379,0
2633,8,8,30,-6,2,0.788234115,0.787975752,3050.882379,0
2634,8,8,30,-6,4,0.788234115,0.787975752,3050.882379,0
2635,8,8,30,-6,6,0.788234115,0.787975752,3050.882379,0
2636,8,8,30,-6,8,0.788234115,0.787975752,3050.882379,0
2637,8,8,30,-8,2,0.788234115,0.787975752,3050.882379,0
2638,8,8,30,-8,4,0.788234115,0.787975752,3050.882379,0
2639,8,8,30,-8,6,0.788234115,0.787975752,3050.882379,0
2640,8,8,30,-8,8,0.788234115,0.787975752,3050.882379,0
2529,8,8,18,-2,2,0.788233369,0.787975006,3050.868755,0
2530,8,8,18,-2,4,0.788233369,0.787975006,3050.868755,0
2531,8,8,18,-2,6,0.788233369,0.787975006,3050.868755,0
2532,8,8,18,-2,8,0.788233369,0.787975006,3050.868755,0
2533,8,8,18,-4,2,0.788233369,0.787975006,3050.868755,0
2534,8,8,18,-4,4,0.788233369,0.787975006,3050.868755,0
2535,8,8,18,-4,6,0.788233369,0.787975006,3050.868755,0
2536,8,8,18,-4,8,0.788233369,0.787975006,3050.868755,0
2537,8,8,18,-6,2,0.788233369,0.787975006,3050.868755,0
2538,8,8,18,-6,4,0.788233369,0.787975006,3050.868755,0
2539,8,8,18,-6,6,0.788233369,0.787975006,3050.868755,0
2540,8,8,18,-6,8,0.788233369,0.787975006,3050.868755,0
2541,8,8,18,-8,2,0.788233369,0.787975006,3050.868755,0
2542,8,8,18,-8,4,0.788233369,0.787975006,3050.868755,0
2543,8,8,18,-8,6,0.788233369,0.787975006,3050.868755,0
2544,8,8,18,-8,8,0.788233369,0.787975006,3050.868755,0
2609,8,8,28,-2,2,0.788233155,0.787974791,3050.864844,0
2610,8,8,28,-2,4,0.788233155,0.787974791,3050.864844,0
2611,8,8,28,-2,6,0.788233155,0.787974791,3050.864844,0
2612,8,8,28,-2,8,0.788233155,0.787974791,3050.864844,0
2613,8,8,28,-4,2,0.788233155,0.787974791,3050.864844,0
2614,8,8,28,-4,4,0.788233155,0.787974791,3050.864844,0
2615,8,8,28,-4,6,0.788233155,0.787974791,3050.864844,0
2616,8,8,28,-4,8,0.788233155,0.787974791,3050.864844,0
2617,8,8,28,-6,2,0.788233155,0.787974791,3050.864844,0
2618,8,8,28,-6,4,0.788233155,0.787974791,3050.864844,0
2619,8,8,28,-6,6,0.788233155,0.787974791,3050.864844,0
2620,8,8,28,-6,8,0.788233155,0.787974791,3050.864844,0
2621,8,8,28,-8,2,0.788233155,0.787974791,3050.864844,0
2622,8,8,28,-8,4,0.788233155,0.787974791,3050.864844,0
2623,8,8,28,-8,6,0.788233155,0.787974791,3050.864844,0
2624,8,8,28,-8,8,0.788233155,0.787974791,3050.864844,0
2401,8,8,2,-2,2,0.788232996,0.787974632,3050.861926,0
2402,8,8,2,-2,4,0.788232996,0.787974632,3050.861926,0
2403,8,8,2,-2,6,0.788232996,0.787974632,3050.861926,0
2404,8,8,2,-2,8,0.788232996,0.787974632,3050.861926,0
2405,8,8,2,-4,2,0.788232996,0.787974632,3050.861926,0
2406,8,8,2,-4,4,0.788232996,0.787974632,3050.861926,0
2407,8,8,2,-4,6,0.788232996,0.787974632,3050.861926,0
