Iteration,Rolling Sizes CDunit,Rolling Sizes FB554,Rolling Sizes AlCon,Shift Hours AlCon,Shift Hours FB554,R-squared,Adj R-Squared,F-statistic,Prob (F-statistic)
31,4,4,22,-2,2,0.798352186095656,0.7980061014122403,2306.8116687982906,0.0
32,4,4,22,-2,4,0.798352186095656,0.7980061014122403,2306.8116687982906,0.0
33,4,4,22,-2,6,0.798352186095656,0.7980061014122403,2306.8116687982906,0.0
34,4,4,24,-2,2,0.7983547804000724,0.7980087001692169,2306.8488437681485,0.0
35,4,4,24,-2,4,0.7983547804000724,0.7980087001692169,2306.8488437681485,0.0
36,4,4,24,-2,6,0.7983547804000724,0.7980087001692169,2306.8488437681485,0.0
37,4,4,26,-2,2,0.7983642588947819,0.7980181949317042,2306.984673569146,0.0
38,4,4,26,-2,4,0.7983642588947819,0.7980181949317042,2306.984673569146,0.0
39,4,4,26,-2,6,0.7983642588947819,0.7980181949317042,2306.984673569146,0.0
40,4,4,28,-2,2,0.7983740236856705,0.7980279764817358,2307.124619439379,0.0
41,4,4,28,-2,4,0.7983740236856705,0.7980279764817358,2307.124619439379,0.0
42,4,4,28,-2,6,0.7983740236856705,0.7980279764817358,2307.124619439379,0.0
43,4,4,30,-2,2,0.7983936386008607,0.7980476250616685,2307.4057751174264,0.0
44,4,4,30,-2,4,0.7983936386008607,0.7980476250616685,2307.4057751174264,0.0
45,4,4,30,-2,6,0.7983936386008607,0.7980476250616685,2307.4057751174264,0.0
46,4,6,2,-2,2,0.8065380589876607,0.806206023577448,2429.072424747738,0.0
47,4,6,2,-2,4,0.8065380589876607,0.806206023577448,2429.072424747738,0.0
48,4,6,2,-2,6,0.8065380589876607,0.806206023577448,2429.072424747738,0.0
49,4,6,4,-2,2,0.8066640467142032,0.806332227534564,2431.0350221203116,0.0
50,4,6,4,-2,4,0.8066640467142032,0.806332227534564,2431.0350221203116,0.0
51,4,6,4,-2,6,0.8066640467142032,0.806332227534564,2431.0350221203116,0.0
52,4,6,6,-2,2,0.8067559590946727,0.8064242976626752,2432.4684188804595,0.0
53,4,6,6,-2,4,0.8067559590946727,0.8064242976626752,2432.4684188804595,0.0
54,4,6,6,-2,6,0.8067559590946727,0.8064242976626752,2432.4684188804595,0.0
55,4,6,8,-2,2,0.8067852723777248,0.806453661255612,2432.9258537456894,0.0
56,4,6,8,-2,4,0.8067852723777248,0.806453661255612,2432.9258537456894,0.0
57,4,6,8,-2,6,0.8067852723777248,0.806453661255612,2432.9258537456894,0.0
58,4,6,10,-2,2,0.8067898651866914,0.8064582619471379,2432.9975372767344,0.0
59,4,6,10,-2,4,0.8067898651866914,0.8064582619471379,2432.9975372767344,0.0
60,4,6,10,-2,6,0.8067898651866914,0.8064582619471379,2432.9975372767344,0.0
61,4,6,12,-2,2,0.806784641398826,0.806453029193775,2432.9160058349803,0.0
62,4,6,12,-2,4,0.806784641398826,0.806453029193775,2432.9160058349803,0.0
63,4,6,12,-2,6,0.806784641398826,0.806453029193775,2432.9160058349803,0.0
64,4,6,14,-2,2,0.8067791562484957,0.8064475346293754,2432.83039986471,0.0
65,4,6,14,-2,4,0.8067791562484957,0.8064475346293754,2432.83039986471,0.0
66,4,6,14,-2,6,0.8067791562484957,0.8064475346293754,2432.83039986471,0.0
67,4,6,16,-2,2,0.8067650097320417,0.8064333638334978,2432.609639601071,0.0
68,4,6,16,-2,4,0.8067650097320417,0.8064333638334978,2432.609639601071,0.0
69,4,6,16,-2,6,0.8067650097320417,0.8064333638334978,2432.609639601071,0.0
70,4,6,18,-2,2,0.8067567151257025,0.806425054991268,2432.4802150291384,0.0
71,4,6,18,-2,4,0.8067567151257025,0.806425054991268,2432.4802150291384,0.0
72,4,6,18,-2,6,0.8067567151257025,0.806425054991268,2432.4802150291384,0.0
