Date,425_pct_Al,M_Value,C4_pct_Eth,C4_pct_H2O,HydWtr_pct_Ammonia
2012-05-16 17:00:00,6.30763,3.50893,2.50842,21.9634,0.908765
2012-05-16 19:00:00,6.30904,3.50833,2.51385,21.9739,0.90652
2012-05-16 20:00:00,6.30974,3.50803,2.51657,21.9792,0.905398
2012-05-16 21:00:00,6.31044,3.50773,2.51928,21.9845,0.904276
2012-05-16 22:00:00,6.31114,3.50743,2.522,21.9898,0.903154
2012-05-16 23:00:00,6.31184,3.50712,2.52471,21.995,0.902032
2012-05-17 00:00:00,6.31254,3.50682,2.52743,22.0003,0.90091
2012-05-17 01:00:00,6.31325,3.50652,2.53014,22.0056,0.899787
2012-05-17 02:00:00,6.31395,3.50622,2.53286,22.0109,0.898665
2012-05-17 03:00:00,6.31465,3.50592,2.53557,22.0161,0.897543
2012-05-17 04:00:00,6.31535,3.50562,2.53829,22.0214,0.896421
2012-05-17 05:00:00,6.31605,3.50532,2.541,22.0267,0.895299
2012-05-17 06:00:00,6.31676,3.5058,2.54372,22.032,0.889741
2012-05-17 07:00:00,6.31746,3.50628,2.54643,22.0372,0.884182
2012-05-17 08:00:00,6.31816,3.50677,2.54915,22.0425,0.878624
2012-05-17 09:00:00,6.31886,3.50725,2.55186,22.0478,0.873066
2012-05-17 10:00:00,6.31956,3.50773,2.55458,22.0531,0.867508
2012-05-17 11:00:00,6.32027,3.50821,2.55729,22.0583,0.86195
2012-05-17 12:00:00,6.32097,3.50869,2.56001,22.0636,0.856392
2012-05-17 13:00:00,6.32167,3.50917,2.56272,22.0689,0.850833
2012-05-17 14:00:00,6.32237,3.50965,2.56544,22.0741,0.845275
2012-05-17 15:00:00,6.32307,3.51013,2.56815,22.0794,0.839717
2012-05-17 16:00:00,6.32377,3.51061,2.57087,22.0847,0.834159
2012-05-17 17:00:00,6.32448,3.51109,2.57358,22.09,0.828601
2012-05-17 18:00:00,6.32518,3.51157,2.5763,22.0952,0.823043
2012-05-17 19:00:00,6.32588,3.51205,2.57902,22.1005,0.817485
2012-05-17 20:00:00,6.32658,3.51253,2.58173,22.1058,0.811926
2012-05-17 21:00:00,6.32728,3.51301,2.58444,22.1111,0.806368
2012-05-17 22:00:00,6.32799,3.51349,2.58716,22.1163,0.80081
2012-05-17 23:00:00,6.32869,3.51398,2.58987,22.1216,0.795252
2012-05-18 00:00:00,6.32939,3.51446,2.58269,22.1146,0.789694
2012-05-18 01:00:00,6.33009,3.51494,2.5755,22.1077,0.784136
2012-05-18 02:00:00,6.33079,3.51542,2.56832,22.1007,0.778577
2012-05-18 03:00:00,6.3315,3.5159,2.56113,22.0937,0.773019
2012-05-18 04:00:00,6.3322,3.51638,2.55395,22.0867,0.767461
2012-05-18 05:00:00,6.3329,3.51686,2.54676,22.0798,0.761903
2012-05-18 06:00:00,6.3336,3.51736,2.53958,22.0728,0.764545
2012-05-18 07:00:00,6.3343,3.51786,2.53239,22.0658,0.767188
2012-05-18 08:00:00,6.335,3.51835,2.52521,22.0588,0.76983
2012-05-18 09:00:00,6.33571,3.51885,2.51802,22.0519,0.772472
2012-05-18 10:00:00,6.33641,3.51935,2.51084,22.0449,0.775114
2012-05-18 11:00:00,6.33711,3.51985,2.50365,22.0379,0.777757
2012-05-18 12:00:00,6.33781,3.52035,2.49647,22.031,0.780399
2012-05-18 13:00:00,6.33851,3.52085,2.48928,22.024,0.783041
2012-05-18 14:00:00,6.33922,3.52135,2.4821,22.017,0.785684
2012-05-18 15:00:00,6.33992,3.52184,2.47491,22.01,0.788326
2012-05-18 16:00:00,6.34062,3.52234,2.46772,22.0031,0.790968
2012-05-18 17:00:00,6.34132,3.52284,2.46054,21.9961,0.79361
2012-05-18 18:00:00,6.34202,3.52334,2.45335,21.9891,0.796253
2012-05-18 19:00:00,6.34272,3.52384,2.44617,21.9821,0.798895
2012-05-18 20:00:00,6.34343,3.52434,2.43898,21.9752,0.801537
2012-05-18 21:00:00,6.34413,3.52483,2.4318,21.9682,0.80418
2012-05-18 22:00:00,6.34483,3.52533,2.42461,21.9612,0.806822
2012-05-18 23:00:00,6.34553,3.52583,2.41743,21.9542,0.809464
2012-05-19 00:00:00,6.34623,3.52633,2.41024,21.9473,0.812106
2012-05-19 01:00:00,6.34694,3.52683,2.40306,21.9403,0.814749
2012-05-19 02:00:00,6.34764,3.52733,2.39587,21.9333,0.817391
2012-05-19 03:00:00,6.34834,3.52782,2.38869,21.9264,0.820033
2012-05-19 04:00:00,6.34904,3.52832,2.3815,21.9194,0.822676
2012-05-19 05:00:00,6.34974,3.52882,2.37432,21.9124,0.825318
2012-05-19 06:00:00,6.35045,3.52932,2.36713,21.9054,0.826893
2012-05-19 07:00:00,6.35115,3.52982,2.35994,21.8985,0.828468
2012-05-19 08:00:00,6.35185,3.53032,2.35276,21.8915,0.830044
2012-05-19 09:00:00,6.35255,3.53081,2.34557,21.8845,0.831619
2012-05-19 10:00:00,6.35325,3.53131,2.33839,21.8775,0.833194
2012-05-19 11:00:00,6.35395,3.53181,2.3312,21.8706,0.834769
2012-05-19 12:00:00,6.35466,3.53231,2.32402,21.8636,0.836345
2012-05-19 13:00:00,6.35536,3.53281,2.31683,21.8566,0.83792
2012-05-19 14:00:00,6.35606,3.53331,2.30965,21.8496,0.839495
2012-05-19 15:00:00,6.35676,3.5338,2.30246,21.8427,0.841071
2012-05-19 16:00:00,6.35746,3.5343,2.29528,21.8357,0.842646
2012-05-19 17:00:00,6.35817,3.5348,2.28809,21.8287,0.844221
2012-05-19 18:00:00,6.35887,3.5353,2.28091,21.8217,0.845796
2012-05-19 19:00:00,6.35957,3.5358,2.27372,21.8148,0.847372
2012-05-19 20:00:00,6.36027,3.5363,2.26654,21.8078,0.848947
2012-05-19 21:00:00,6.36097,3.53679,2.25935,21.8008,0.850522
2012-05-19 22:00:00,6.36168,3.53729,2.25216,21.7939,0.852097
2012-05-19 23:00:00,6.36238,3.53779,2.24498,21.7869,0.853673
2012-05-20 00:00:00,6.36308,3.53829,2.23779,21.7799,0.855248
2012-05-20 01:00:00,6.36378,3.53879,2.23061,21.7729,0.856823
2012-05-20 02:00:00,6.36448,3.53929,2.22342,21.766,0.858399
2012-05-20 03:00:00,6.36518,3.53978,2.21624,21.759,0.859974
2012-05-20 04:00:00,6.36589,3.54028,2.20905,21.752,0.861549
2012-05-20 05:00:00,6.36659,3.54078,2.20187,21.745,0.863124
2012-05-20 06:00:00,6.3655,3.54282,2.19468,21.7381,0.856611
2012-05-20 07:00:00,6.3644,3.54485,2.1875,21.7311,0.850097
2012-05-20 08:00:00,6.36331,3.54689,2.18031,21.7241,0.843583
2012-05-20 09:00:00,6.36222,3.54892,2.17313,21.7171,0.837069
2012-05-20 10:00:00,6.36112,3.55096,2.16594,21.7102,0.830555
2012-05-20 11:00:00,6.36003,3.55299,2.15876,21.7032,0.824041
2012-05-20 12:00:00,6.35894,3.55503,2.15157,21.6962,0.817528
2012-05-20 13:00:00,6.35785,3.55706,2.14438,21.6893,0.811014
2012-05-20 14:00:00,6.35675,3.5591,2.1372,21.6823,0.8045
2012-05-20 15:00:00,6.35566,3.56113,2.13001,21.6753,0.797986
2012-05-20 16:00:00,6.35457,3.56317,2.12283,21.6683,0.791472
2012-05-20 17:00:00,6.35347,3.5652,2.11564,21.6614,0.784958
2012-05-20 18:00:00,6.35238,3.56724,2.10846,21.6544,0.778445
2012-05-20 19:00:00,6.35129,3.56927,2.10127,21.6474,0.771931
2012-05-20 20:00:00,6.3502,3.57131,2.09409,21.6404,0.765417
2012-05-20 21:00:00,6.3491,3.57334,2.0869,21.6335,0.758903
2012-05-20 22:00:00,6.34801,3.57538,2.07972,21.6265,0.752389
2012-05-20 23:00:00,6.34692,3.57741,2.07253,21.6195,0.745875
2012-05-21 00:00:00,6.34583,3.57945,2.06535,21.6125,0.739362
2012-05-21 01:00:00,6.34473,3.58148,2.05816,21.6056,0.732848
2012-05-21 02:00:00,6.34364,3.58352,2.05097,21.5986,0.726334
2012-05-21 03:00:00,6.34255,3.58555,2.04379,21.5916,0.71982
2012-05-21 04:00:00,6.34145,3.58759,2.0366,21.5846,0.713306
2012-05-21 05:00:00,6.34036,3.58962,2.02942,21.5777,0.706792
2012-05-21 06:00:00,6.33927,3.58955,2.02223,21.5707,0.759194
2012-05-21 07:00:00,6.33818,3.58947,2.01505,21.5637,0.811595
2012-05-21 08:00:00,6.33708,3.58939,2.00786,21.5568,0.863997
2012-05-21 09:00:00,6.33599,3.58931,2.00068,21.5498,0.916398
2012-05-21 10:00:00,6.3349,3.58923,1.99349,21.5428,0.968799
2012-05-21 11:00:00,6.33381,3.58915,1.98631,21.5358,1.01243
2012-05-21 12:00:00,6.33271,3.58907,1.97912,21.5289,0.999063
2012-05-21 13:00:00,6.33162,3.58899,1.97194,21.5219,0.985695
2012-05-21 14:00:00,6.33053,3.58891,1.96475,21.5149,0.972327
2012-05-21 15:00:00,6.32943,3.58884,1.95757,21.5079,0.958958
2012-05-21 16:00:00,6.32834,3.58876,1.95038,21.501,0.94559
2012-05-21 17:00:00,6.32725,3.58868,1.94319,21.494,0.932222
2012-05-21 18:00:00,6.32616,3.5886,1.93601,21.487,0.918853
2012-05-21 19:00:00,6.32506,3.58852,1.92882,21.48,0.905485
2012-05-21 20:00:00,6.32397,3.58844,1.92164,21.4731,0.892117
2012-05-21 21:00:00,6.32288,3.58836,1.91445,21.4661,0.878748
2012-05-21 22:00:00,6.32178,3.58828,1.90727,21.4591,0.86538
2012-05-21 23:00:00,6.32069,3.5882,1.90008,21.4522,0.852012
2012-05-22 00:00:00,6.3196,3.58812,1.89978,21.4462,0.838643
2012-05-22 01:00:00,6.31851,3.58805,1.89947,21.4402,0.825275
2012-05-22 02:00:00,6.31741,3.58797,1.89916,21.4343,0.811907
2012-05-22 03:00:00,6.31632,3.58789,1.89885,21.4283,0.798538
2012-05-22 04:00:00,6.31523,3.58781,1.89855,21.4223,0.78517
2012-05-22 05:00:00,6.31414,3.58773,1.89824,21.4164,0.771801
2012-05-22 06:00:00,6.31304,3.5868,1.89793,21.4104,0.818658
2012-05-22 07:00:00,6.31195,3.58586,1.89763,21.4044,0.865514
2012-05-22 08:00:00,6.31086,3.58493,1.89732,21.3985,0.912371
2012-05-22 09:00:00,6.30976,3.584,1.89701,21.3925,0.959227
2012-05-22 10:00:00,6.30867,3.58306,1.89671,21.3865,1.00608
2012-05-22 11:00:00,6.30758,3.58213,1.8964,21.3806,1.05294
2012-05-22 12:00:00,6.30649,3.5812,1.89609,21.3746,1.07883
2012-05-22 13:00:00,6.30539,3.58026,1.89578,21.3686,1.0791
2012-05-22 15:00:00,6.30321,3.57839,1.89517,21.3567,1.07964
2012-05-22 17:00:00,6.30102,3.57653,1.89456,21.3448,1.08018
2012-05-22 18:00:00,6.29993,3.57559,1.89425,21.3388,1.08044
2012-05-22 19:00:00,6.29884,3.57466,1.89394,21.3329,1.08071
2012-05-22 20:00:00,6.29774,3.57373,1.89363,21.3269,1.08098
2012-05-22 21:00:00,6.29665,3.57279,1.89333,21.3209,1.08125
2012-05-22 22:00:00,6.29556,3.57186,1.89302,21.315,1.08152
2012-05-22 23:00:00,6.29447,3.57093,1.89271,21.309,1.08179
2012-05-23 00:00:00,6.29337,3.56999,1.89241,21.303,1.08206
2012-05-23 01:00:00,6.29228,3.56906,1.8921,21.2971,1.08233
2012-05-23 02:00:00,6.29119,3.56813,1.89179,21.2911,1.08259
2012-05-23 03:00:00,6.29009,3.56719,1.89148,21.2851,1.08286
2012-05-23 04:00:00,6.289,3.56626,1.89118,21.2792,1.08313
2012-05-23 05:00:00,6.28791,3.56532,1.89087,21.2732,1.0834
2012-05-23 06:00:00,6.28682,3.56474,1.89056,21.2672,1.06964
2012-05-23 07:00:00,6.28572,3.56416,1.89026,21.2613,1.05589
2012-05-23 08:00:00,6.28463,3.56358,1.88995,21.2553,1.04213
2012-05-23 09:00:00,6.28354,3.56299,1.88964,21.2493,1.02837
2012-05-23 11:00:00,6.28135,3.56183,1.88903,21.2374,1.00086
2012-05-23 12:00:00,6.28026,3.56124,1.88872,21.2314,0.987105
2012-05-23 13:00:00,6.27917,3.56066,1.88841,21.2255,0.973349
2012-05-23 14:00:00,6.27807,3.56008,1.88811,21.2195,0.959592
2012-05-23 15:00:00,6.27698,3.5595,1.8878,21.2136,0.945836
2012-05-23 16:00:00,6.27589,3.55891,1.88749,21.2076,0.93208
2012-05-23 17:00:00,6.2748,3.55833,1.88719,21.2016,0.918323
2012-05-23 18:00:00,6.2737,3.55775,1.88688,21.1957,0.904567
2012-05-23 19:00:00,6.27261,3.55717,1.88657,21.1897,0.89081
2012-05-23 20:00:00,6.27152,3.55658,1.88626,21.1837,0.877054
2012-05-23 21:00:00,6.27042,3.556,1.88596,21.1778,0.863298
2012-05-23 22:00:00,6.26933,3.55542,1.88565,21.1718,0.849541
2012-05-23 23:00:00,6.26824,3.55483,1.88534,21.1658,0.835785
2012-05-24 00:00:00,6.26715,3.55425,1.88504,21.1599,0.822028
2012-05-24 01:00:00,6.26605,3.55367,1.88473,21.1539,0.808272
2012-05-24 02:00:00,6.26496,3.55309,1.88442,21.1479,0.794515
2012-05-24 03:00:00,6.26387,3.5525,1.88412,21.142,0.780759
2012-05-24 04:00:00,6.26277,3.55192,1.88381,21.136,0.767003
2012-05-24 05:00:00,6.26168,3.55134,1.8835,21.13,0.753246
2012-05-24 06:00:00,6.26059,3.55226,1.88319,21.1241,0.787786
2012-05-24 07:00:00,6.2595,3.55317,1.88289,21.1181,0.822325
2012-05-24 08:00:00,6.2584,3.55409,1.88258,21.1121,0.856865
2012-05-24 09:00:00,6.25731,3.55501,1.88227,21.1062,0.891405
2012-05-24 10:00:00,6.25622,3.55593,1.88197,21.1002,0.925944
2012-05-24 11:00:00,6.25513,3.55685,1.88166,21.0943,0.960484
2012-05-24 12:00:00,6.25403,3.55777,1.88135,21.0883,0.995023
2012-05-24 13:00:00,6.25294,3.55869,1.88104,21.0823,1.02956
2012-05-24 14:00:00,6.25185,3.55961,1.88074,21.0764,1.0641
2012-05-24 15:00:00,6.25075,3.56053,1.88043,21.0704,1.09864
2012-05-24 16:00:00,6.24966,3.56145,1.88012,21.0644,1.13318
2012-05-26 10:00:00,6.20376,3.63616,1.86723,20.8139,1.59978
2012-05-26 11:00:00,6.20267,3.63838,1.86692,20.8079,1.59277
2012-05-26 12:00:00,6.20158,3.64059,1.86661,20.802,1.58576
2012-05-26 13:00:00,6.20049,3.64281,1.86631,20.796,1.57875
2012-05-26 14:00:00,6.19939,3.64502,1.866,20.79,1.57174
2012-05-26 15:00:00,6.1983,3.64724,1.86569,20.7841,1.56473
2012-05-26 16:00:00,6.19721,3.64945,1.86538,20.7781,1.55773
2012-05-26 17:00:00,6.19612,3.65167,1.86508,20.7721,1.55072
2012-05-26 18:00:00,6.19502,3.65388,1.86477,20.7662,1.54371
2012-05-26 19:00:00,6.19393,3.6561,1.86446,20.7602,1.5367
2012-05-26 20:00:00,6.19284,3.65831,1.86416,20.7543,1.52969
2012-05-26 21:00:00,6.19174,3.66053,1.86385,20.7483,1.52268
2012-05-26 22:00:00,6.19065,3.66274,1.86354,20.7423,1.51567
2012-05-26 23:00:00,6.18956,3.66496,1.86323,20.7364,1.50866
2012-05-27 00:00:00,6.18847,3.66718,1.86293,20.7304,1.50165
2012-05-27 01:00:00,6.18737,3.66939,1.86262,20.7244,1.49464
2012-05-27 02:00:00,6.18628,3.67161,1.86231,20.7185,1.48763
2012-05-27 03:00:00,6.18519,3.67382,1.86201,20.7125,1.48062
2012-05-27 04:00:00,6.18409,3.67604,1.8617,20.7065,1.47361
2012-05-27 05:00:00,6.183,3.67825,1.86139,20.7006,1.4666
2012-05-27 06:00:00,6.18344,3.68099,1.86109,20.6946,1.46508
2012-05-27 07:00:00,6.18388,3.68374,1.86078,20.6886,1.46357
2012-05-27 08:00:00,6.18432,3.68648,1.86047,20.6827,1.46205
2012-05-27 09:00:00,6.18476,3.68922,1.86016,20.6767,1.46053
2012-05-27 10:00:00,6.1852,3.69196,1.85986,20.6707,1.45902
2012-05-27 11:00:00,6.18564,3.6947,1.85955,20.6648,1.4575
2012-05-27 12:00:00,6.18608,3.69744,1.85924,20.6588,1.45598
2012-05-27 13:00:00,6.18651,3.70019,1.85894,20.6528,1.45447
2012-05-27 14:00:00,6.18695,3.70293,1.85863,20.6469,1.45295
2012-05-27 15:00:00,6.18739,3.70567,1.85832,20.6409,1.45143
2012-05-27 16:00:00,6.18783,3.70841,1.85801,20.635,1.44991
2012-05-27 17:00:00,6.18827,3.71115,1.85771,20.629,1.4484
2012-05-27 18:00:00,6.18871,3.7139,1.8574,20.623,1.44688
2012-05-27 19:00:00,6.18915,3.71664,1.85709,20.6171,1.44536
2012-05-28 01:00:00,6.19178,3.73309,1.85525,20.5813,1.43626
2012-05-28 02:00:00,6.19222,3.73583,1.85494,20.5753,1.43474
2012-05-28 03:00:00,6.19266,3.73857,1.85464,20.5693,1.43323
2012-05-28 04:00:00,6.1931,3.74131,1.85433,20.5634,1.43171
2012-05-28 05:00:00,6.19354,3.74406,1.85402,20.5574,1.43019
2012-05-28 06:00:00,6.19398,3.74416,1.85372,20.5514,1.42768
2012-05-28 07:00:00,6.19442,3.74426,1.85341,20.5455,1.42517
2012-05-28 08:00:00,6.19486,3.74437,1.8531,20.5395,1.42266
2012-05-28 09:00:00,6.1953,3.74447,1.85279,20.5335,1.42014
2012-05-28 10:00:00,6.19574,3.74458,1.85249,20.5276,1.41763
2012-05-28 11:00:00,6.19618,3.74468,1.85218,20.5216,1.41512
2012-05-28 12:00:00,6.19661,3.74478,1.85187,20.5157,1.41261
2012-05-28 13:00:00,6.19705,3.74489,1.85157,20.5097,1.4101
2012-05-28 18:00:00,6.19925,3.74541,1.85003,20.4799,1.39753
2012-05-28 19:00:00,6.19969,3.74551,1.84972,20.4739,1.39502
2012-05-28 20:00:00,6.20013,3.74562,1.84942,20.4679,1.39251
2012-05-28 21:00:00,6.20057,3.74572,1.84911,20.462,1.39
2012-05-28 22:00:00,6.20101,3.74582,1.8488,20.456,1.38749
2012-05-28 23:00:00,6.20144,3.74593,1.8485,20.45,1.38497
2012-05-29 00:00:00,6.20188,3.74603,1.84819,20.4441,1.38246
2012-05-29 01:00:00,6.20232,3.74614,1.84788,20.4381,1.37995
2012-05-29 02:00:00,6.20276,3.74624,1.84757,20.4321,1.37744
2012-05-29 03:00:00,6.2032,3.74634,1.84727,20.4262,1.37492
2012-05-29 04:00:00,6.20364,3.74645,1.84696,20.4202,1.37241
2012-05-29 05:00:00,6.20408,3.74655,1.84665,20.4142,1.3699
2012-05-29 06:00:00,6.20452,3.74715,1.84635,20.4083,1.36451
2012-05-29 07:00:00,6.20496,3.74775,1.84604,20.4023,1.35912
2012-05-29 08:00:00,6.2054,3.74835,1.84573,20.3964,1.35373
2012-05-29 09:00:00,6.20584,3.74895,1.84542,20.3904,1.34833
2012-05-29 10:00:00,6.20627,3.74955,1.84512,20.3844,1.34294
2012-05-29 11:00:00,6.20671,3.75014,1.84481,20.3785,1.33755
2012-05-29 12:00:00,6.20715,3.75074,1.8445,20.3725,1.33216
2012-05-29 13:00:00,6.20759,3.75134,1.8442,20.3665,1.32677
2012-05-29 14:00:00,6.20803,3.75194,1.84389,20.3606,1.32138
2012-05-29 15:00:00,6.20847,3.75254,1.84358,20.3546,1.31599
2012-05-29 16:00:00,6.20891,3.75314,1.84328,20.3486,1.3106
2012-05-29 17:00:00,6.20935,3.75374,1.84297,20.3427,1.3052
2012-06-01 13:00:00,6.23921,3.7934,1.82209,19.9371,1.00686
2012-06-01 14:00:00,6.23965,3.79275,1.82178,19.9311,1.00167
2012-06-01 15:00:00,6.24009,3.7921,1.82147,19.9251,0.996475
2012-06-01 16:00:00,6.24053,3.79144,1.82117,19.9192,0.991284
2012-06-01 17:00:00,6.24096,3.79079,1.82086,19.9132,0.986092
2012-06-01 18:00:00,6.2414,3.79014,1.82055,19.9072,0.9809
2012-06-01 19:00:00,6.24184,3.78949,1.82025,19.9013,0.975708
2012-06-01 20:00:00,6.24228,3.78883,1.81994,19.8953,0.970516
2012-06-01 21:00:00,6.24272,3.78818,1.81963,19.8893,0.965324
2012-06-01 22:00:00,6.24316,3.78753,1.81932,19.8834,0.960132
2012-06-01 23:00:00,6.2436,3.78688,1.81902,19.8774,0.954941
2012-06-02 00:00:00,6.24404,3.78623,1.81871,19.8714,0.949749
2012-06-02 01:00:00,6.24448,3.78557,1.8184,19.8655,0.944557
2012-06-02 02:00:00,6.24492,3.78492,1.8181,19.8595,0.939365
2012-06-02 03:00:00,6.24536,3.78427,1.81779,19.8535,0.934173
2012-06-02 04:00:00,6.2458,3.78362,1.81748,19.8476,0.928981
2012-06-02 05:00:00,6.24623,3.78296,1.81717,19.8416,0.923789
2012-06-02 06:00:00,6.24667,3.78281,1.81687,19.8357,0.925282
2012-06-02 07:00:00,6.24711,3.78266,1.81656,19.8297,0.926775
2012-06-02 08:00:00,6.24755,3.78251,1.81625,19.8237,0.928268
2012-06-02 09:00:00,6.24799,3.78235,1.81595,19.8178,0.929761
2012-06-02 10:00:00,6.24843,3.7822,1.81564,19.8118,0.931254
2012-06-02 11:00:00,6.24887,3.78205,1.81533,19.8058,0.932747
2012-06-02 12:00:00,6.24931,3.7819,1.81503,19.7999,0.93424
2012-06-02 13:00:00,6.24975,3.78174,1.81472,19.7939,0.935733
2012-06-02 14:00:00,6.25019,3.78159,1.81441,19.7879,0.937226
2012-06-02 15:00:00,6.25063,3.78144,1.8141,19.782,0.938719
2012-06-02 16:00:00,6.25106,3.78129,1.8138,19.776,0.940212
2012-06-02 17:00:00,6.2515,3.78114,1.81349,19.77,0.941705
2012-06-02 18:00:00,6.25194,3.78098,1.81318,19.7641,0.943198
2012-06-02 19:00:00,6.25238,3.78083,1.81288,19.7581,0.944691
2012-06-02 20:00:00,6.25282,3.78068,1.81257,19.7521,0.946184
2012-06-02 21:00:00,6.25326,3.78053,1.81226,19.7462,0.947677
2012-06-02 22:00:00,6.2537,3.78037,1.81195,19.7402,0.94917
2012-06-02 23:00:00,6.25414,3.78022,1.81165,19.7342,0.950663
2012-06-03 00:00:00,6.25458,3.78007,1.81134,19.7283,0.952156
2012-06-03 01:00:00,6.25502,3.77992,1.81103,19.7223,0.953649
2012-06-03 02:00:00,6.25546,3.77976,1.81073,19.7164,0.955142
2012-06-03 03:00:00,6.25589,3.77961,1.81042,19.7104,0.956635
2012-06-03 04:00:00,6.25633,3.77946,1.81011,19.7044,0.958129
2012-06-03 05:00:00,6.25677,3.77931,1.8098,19.6985,0.959621
2012-06-03 06:00:00,6.25743,3.77951,1.8095,19.6925,0.954802
2012-06-03 07:00:00,6.25809,3.77972,1.80919,19.6865,0.949983
2012-06-03 08:00:00,6.25875,3.77993,1.80888,19.6806,0.945164
2012-06-03 09:00:00,6.25941,3.78013,1.80858,19.6746,0.940344
2012-06-03 10:00:00,6.26008,3.78034,1.80827,19.6686,0.935525
2012-06-03 11:00:00,6.26074,3.78055,1.80796,19.6627,0.930706
2012-06-03 12:00:00,6.2614,3.78075,1.80766,19.6567,0.925887
2012-06-03 13:00:00,6.26206,3.78096,1.80735,19.6507,0.921067
2012-06-03 14:00:00,6.26272,3.78117,1.80704,19.6448,0.916248
2012-06-03 15:00:00,6.26338,3.78137,1.80673,19.6388,0.911429
2012-06-03 16:00:00,6.26404,3.78158,1.80643,19.6328,0.90661
2012-06-03 17:00:00,6.2647,3.78179,1.80612,19.6269,0.90179
2012-06-03 18:00:00,6.26536,3.78199,1.80581,19.6209,0.896971
2012-06-03 19:00:00,6.26602,3.7822,1.80551,19.6149,0.892152
2012-06-03 20:00:00,6.26668,3.78241,1.8052,19.609,0.887333
2012-06-03 21:00:00,6.26734,3.78261,1.80489,19.603,0.882513
2012-06-03 22:00:00,6.268,3.78282,1.80458,19.5971,0.877694
2012-06-03 23:00:00,6.26866,3.78303,1.80428,19.5911,0.872875
2012-06-04 00:00:00,6.26932,3.78323,1.80397,19.5851,0.868056
2012-06-04 01:00:00,6.26998,3.78344,1.80366,19.5792,0.863236
2012-06-04 02:00:00,6.27064,3.78365,1.80336,19.5732,0.858417
2012-06-04 03:00:00,6.2713,3.78385,1.80305,19.5672,0.853598
2012-06-04 04:00:00,6.27196,3.78406,1.80274,19.5613,0.848779
2012-06-04 05:00:00,6.27262,3.78427,1.80244,19.5553,0.843959
2012-06-04 06:00:00,6.27328,3.78264,1.80213,19.5493,0.842764
2012-06-04 07:00:00,6.27395,3.78101,1.80182,19.5434,0.841568
2012-06-04 08:00:00,6.27461,3.77939,1.80151,19.5374,0.840372
2012-06-04 09:00:00,6.27527,3.77776,1.80121,19.5314,0.839177
2012-06-04 10:00:00,6.27593,3.77613,1.8009,19.5255,0.837981
2012-06-04 11:00:00,6.27659,3.77451,1.80059,19.5195,0.836785
2012-06-04 12:00:00,6.27725,3.77288,1.80029,19.5135,0.83559
2012-06-04 13:00:00,6.27791,3.77125,1.79998,19.5076,0.834394
2012-06-04 14:00:00,6.27857,3.76962,1.79967,19.5016,0.833198
2012-06-04 15:00:00,6.27923,3.768,1.79936,19.4956,0.832003
2012-06-04 16:00:00,6.27989,3.76637,1.79906,19.4897,0.830807
2012-06-04 17:00:00,6.28055,3.76474,1.79875,19.4837,0.829611
2012-06-04 18:00:00,6.28121,3.76312,1.79844,19.4778,0.828416
2012-06-04 19:00:00,6.28187,3.76149,1.79814,19.4718,0.82722
2012-06-04 20:00:00,6.28253,3.75986,1.79783,19.4658,0.826024
2012-06-04 21:00:00,6.28319,3.75824,1.79752,19.4599,0.824829
2012-06-04 22:00:00,6.28385,3.75661,1.79722,19.4539,0.823633
2012-06-04 23:00:00,6.28451,3.75498,1.79691,19.4479,0.822437
2012-06-05 00:00:00,6.28517,3.75335,1.79273,19.4263,0.821242
2012-06-05 01:00:00,6.28583,3.75173,1.78854,19.4046,0.820046
2012-06-05 02:00:00,6.28649,3.7501,1.78436,19.383,0.81885
2012-06-05 03:00:00,6.28715,3.74847,1.78018,19.3614,0.817655
2012-06-05 04:00:00,6.28782,3.74685,1.776,19.3397,0.816459
2012-06-05 05:00:00,6.28848,3.74522,1.77181,19.3181,0.815264
2012-06-05 06:00:00,6.28914,3.74333,1.76763,19.2964,0.809001
2012-06-05 07:00:00,6.2898,3.74143,1.76345,19.2748,0.802739
2012-06-05 08:00:00,6.29046,3.73954,1.75927,19.2532,0.796477
2012-06-05 09:00:00,6.29112,3.73765,1.75508,19.2315,0.790215
2012-06-05 10:00:00,6.29178,3.73576,1.7509,19.2099,0.783953
2012-06-05 11:00:00,6.29244,3.73386,1.74672,19.1882,0.777691
2012-06-05 12:00:00,6.2931,3.73197,1.74254,19.1666,0.771429
2012-06-05 13:00:00,6.29376,3.73008,1.73835,19.145,0.765166
2012-06-05 14:00:00,6.29442,3.72818,1.73417,19.1233,0.758904
2012-06-05 15:00:00,6.29508,3.72629,1.72999,19.1017,0.752642
2012-06-05 16:00:00,6.29574,3.7244,1.72581,19.08,0.74638
2012-06-05 17:00:00,6.2964,3.72251,1.72163,19.0584,0.740118
2012-06-05 18:00:00,6.29706,3.72061,1.71744,19.0368,0.733856
2012-06-05 19:00:00,6.29772,3.71872,1.71326,19.0151,0.727594
2012-06-05 20:00:00,6.29838,3.71683,1.70908,18.9935,0.721331
2012-06-05 21:00:00,6.29904,3.71494,1.7049,18.9718,0.715069
2012-06-05 22:00:00,6.2997,3.71304,1.70071,18.9502,0.708807
2012-06-05 23:00:00,6.30036,3.71115,1.69653,18.9285,0.702545
2012-06-06 00:00:00,6.30102,3.70926,1.69235,18.9069,0.696283
2012-06-06 01:00:00,6.30169,3.70736,1.68817,18.8853,0.690021
