Date,425 SAO Al
2016-04-29 05:00:00,5.957
2016-04-30 05:00:00,6.05
2016-05-29 05:00:00,6.312
2016-05-31 05:00:00,6.104
2016-06-01 05:00:00,6.199
2016-06-02 05:00:00,6.177
2016-06-03 05:00:00,6.306
2016-06-04 05:00:00,6.379
2016-06-06 05:00:00,6.654
2016-06-08 05:00:00,6.129
2016-06-09 05:00:00,6.125
2016-06-11 05:00:00,6.069
2016-06-12 05:00:00,4.938
2016-06-13 05:00:00,6.175
2016-06-14 05:00:00,6.303
2016-06-15 05:00:00,6.313
2016-06-16 05:00:00,6.166
2016-06-17 05:00:00,6.019
2016-06-18 05:00:00,6.041
2016-06-19 05:00:00,5.962
2016-06-21 05:00:00,5.882
2016-06-22 05:00:00,6.021
2016-06-23 05:00:00,5.89
2016-06-24 05:00:00,6.163
2016-06-25 05:00:00,6.17
2016-06-26 05:00:00,6.369
2016-06-27 05:00:00,6.307
2016-06-28 05:00:00,6.255
2016-06-29 05:00:00,6.214
2016-06-30 05:00:00,6.145
2016-07-01 05:00:00,6.202
2016-07-02 05:00:00,5.939
2016-07-04 05:00:00,6.304
2016-07-05 05:00:00,6.27
2016-07-06 05:00:00,6.186
2016-07-08 05:00:00,6.322
2016-07-09 05:00:00,5.916
2016-07-10 05:00:00,6.123
2016-07-11 05:00:00,6.31
2016-07-12 05:00:00,6.179
2016-07-13 05:00:00,6.305
2016-07-15 05:00:00,6.272
2016-07-16 05:00:00,6.225
2016-07-17 05:00:00,5.515
2016-07-18 05:00:00,6.163
2016-07-19 05:00:00,6.066
2016-07-20 05:00:00,5.937
2016-07-23 05:00:00,5.659
2016-07-24 05:00:00,5.788
2016-07-25 05:00:00,5.863
2016-07-27 05:00:00,5.987
2016-07-28 05:00:00,5.992
2016-07-29 05:00:00,6.003
2016-07-30 05:00:00,6.025
2016-07-31 05:00:00,5.957
2016-08-01 05:00:00,6.014
2016-08-02 05:00:00,6.087
2016-08-03 05:00:00,6.116
2016-08-04 05:00:00,5.88
2016-08-05 05:00:00,6.142
2016-08-06 05:00:00,6.208
2016-08-07 05:00:00,6.191
2016-08-08 05:00:00,6.195
2016-08-09 05:00:00,6.22
2016-08-10 05:00:00,6.356
2016-08-11 05:00:00,6.338
2016-08-12 05:00:00,6.321
2016-08-13 05:00:00,6.361
2016-08-14 05:00:00,6.218
2016-08-15 05:00:00,6.232
2016-08-16 05:00:00,6.12
2016-08-18 05:00:00,5.98
2016-08-19 05:00:00,6.15
2016-08-20 05:00:00,6.165
2016-08-21 05:00:00,6.202
2016-08-22 05:00:00,6.01
2016-08-23 05:00:00,6.174
2016-08-24 05:00:00,5.931
2016-08-25 05:00:00,6.02
2016-08-26 05:00:00,6.008
2016-08-27 05:00:00,5.851
2016-08-28 05:00:00,5.948
2016-08-29 05:00:00,6.01
2016-08-31 05:00:00,5.975
2016-09-02 05:00:00,6.089
2016-09-03 05:00:00,6.082
2016-09-04 05:00:00,5.95
2016-09-05 05:00:00,6.002
2016-09-06 05:00:00,6.009
2016-09-08 05:00:00,5.954
2016-09-09 05:00:00,6.159
2016-09-10 05:00:00,6.366
2016-09-11 05:00:00,6.131
2016-09-12 05:00:00,6.25
2016-09-13 05:00:00,6.21
2016-09-14 05:00:00,6.015
2016-09-15 05:00:00,6.053
2016-09-16 05:00:00,6.087
2016-09-18 05:00:00,6.043
2016-09-19 05:00:00,5.696
2016-09-20 05:00:00,6.013
2016-09-21 05:00:00,6.123
2016-09-22 05:00:00,6.185
2016-09-24 05:00:00,6.021
2016-09-25 05:00:00,5.973
2016-09-26 05:00:00,5.814
2016-09-27 05:00:00,5.867
2016-09-28 05:00:00,5.91
2016-09-29 04:00:00,5.944
2016-09-29 05:00:00,5.944
2016-09-30 05:00:00,6.046
2016-10-01 05:00:00,5.887
2016-10-02 05:00:00,5.925
2016-10-03 04:00:00,6.199
2016-10-04 05:00:00,5.861
2016-10-05 05:00:00,5.84
2016-10-07 05:00:00,6.172
2016-10-08 05:00:00,6.074
2016-10-09 05:00:00,6.125
2016-10-10 05:00:00,6.221
2016-10-11 05:00:00,5.792
2016-10-12 05:00:00,5.578
2016-10-13 05:00:00,5.484
2016-10-14 05:00:00,5.372
2016-10-15 05:00:00,5.89
2016-10-16 05:00:00,5.91
2016-10-17 05:00:00,5.941
2016-10-18 05:00:00,5.99
2016-10-19 05:00:00,5.891
2016-10-20 05:00:00,5.908
2016-10-21 05:00:00,5.983
2016-10-22 05:00:00,5.977
2016-10-23 05:00:00,5.892
2016-10-24 05:00:00,5.852
2016-10-25 05:00:00,5.659
2016-10-26 05:00:00,5.123
2016-10-27 05:00:00,5.723
2016-10-28 05:00:00,5.824
2016-10-29 05:00:00,5.919
2016-10-30 05:00:00,5.997
2016-10-31 05:00:00,5.993
2016-11-01 05:00:00,6.045
2016-11-02 05:00:00,6.187
2016-11-03 05:00:00,6.069
2016-11-04 05:00:00,6.145
2016-11-05 05:00:00,6.123
2016-11-06 05:00:00,6.114
2016-11-07 05:00:00,5.465
2016-11-08 05:00:00,6.063
2016-11-09 05:00:00,5.975
2016-11-10 05:00:00,5.953
2016-11-11 05:00:00,4.977
2016-11-12 05:00:00,6.039
2016-11-13 05:00:00,6.16
2016-11-14 05:00:00,5.937
2016-11-15 05:00:00,5.903
2016-11-16 05:00:00,6.053
2016-11-17 05:00:00,6.054
2016-11-18 05:00:00,5.982
2016-11-19 05:00:00,5.979
2016-11-20 05:00:00,6.067
2016-11-21 05:00:00,6.124
2016-11-22 05:00:00,6.276
2016-11-23 05:00:00,6.231
2016-11-24 05:00:00,6.12
2016-11-25 05:00:00,6.178
2016-11-26 05:00:00,6.131
2016-11-27 05:00:00,6.15
2016-11-28 05:00:00,6.139
2016-11-29 05:00:00,6.105
2016-11-30 05:00:00,6.17
2016-12-01 05:00:00,6.054
2016-12-02 05:00:00,6.2
2016-12-04 05:00:00,6.099
2016-12-05 05:00:00,6.067
2016-12-06 05:00:00,6.065
2016-12-07 05:00:00,5.864
2016-12-08 05:00:00,5.528
2016-12-09 05:00:00,5.257
2016-12-10 05:00:00,5.892
2016-12-11 05:00:00,6.177
2016-12-18 10:00:00,6.117
2016-12-19 05:00:00,6.03
2016-12-20 05:00:00,5.963
2016-12-21 05:00:00,5.172
2016-12-21 05:00:00,4.97
2016-12-22 05:00:00,6.214
2016-12-23 05:00:00,6.251
2016-12-24 05:00:00,6.547
2016-12-25 05:00:00,6.418
2016-12-26 05:00:00,6.415
2016-12-27 05:00:00,6.45
2016-12-28 05:00:00,6.329
2016-12-29 05:00:00,6.169
2016-12-30 05:00:00,6.291
2016-12-31 05:00:00,6.097
2017-01-01 05:00:00,6.068
2017-01-02 05:00:00,6.088
2017-01-03 05:00:00,6.194
2017-01-04 05:00:00,6.276
2017-01-06 05:00:00,6.221
2017-01-07 05:00:00,6.085
2017-01-08 05:00:00,6.213
2017-01-09 05:00:00,6.446
2017-01-13 05:00:00,6.301
2017-01-15 05:00:00,5.279
2017-01-17 05:00:00,6.154
2017-01-18 05:00:00,6.117
2017-01-19 05:00:00,6.023
2017-01-20 05:00:00,6.117
2017-01-21 05:00:00,6.004
2017-01-24 05:00:00,5.979
2017-01-25 05:00:00,5.873
2017-01-26 05:00:00,5.862
2017-01-27 05:00:00,5.819
2017-01-28 05:00:00,5.933
2017-01-29 05:00:00,6.249
2017-01-30 05:00:00,5.954
2017-01-31 05:00:00,5.986
2017-02-01 05:00:00,5.91
2017-02-02 05:00:00,5.762
2017-02-03 05:00:00,6.0
2017-02-04 05:00:00,6.355
2017-02-05 05:00:00,5.613
2017-02-06 05:00:00,5.929
2017-02-07 05:00:00,6.19
2017-02-08 05:00:00,5.921
2017-02-09 05:00:00,5.942
2017-02-10 05:00:00,5.95
2017-02-11 05:00:00,6.019
2017-02-12 05:00:00,6.082
2017-02-13 05:00:00,6.025
2017-02-14 05:00:00,6.116
2017-02-15 05:00:00,6.005
2017-02-16 05:00:00,6.227
2017-02-17 05:00:00,5.977
2017-02-18 05:00:00,5.922
2017-02-19 05:00:00,5.909
2017-02-20 05:00:00,5.961
2017-02-21 05:00:00,5.93
2017-02-22 05:00:00,5.766
2017-02-25 05:00:00,6.093
2017-02-26 05:00:00,6.068
2017-02-27 05:00:00,6.306
2017-02-28 05:00:00,6.005
2017-03-01 05:00:00,5.964
2017-03-02 05:00:00,6.044
2017-03-03 05:00:00,5.996
2017-03-04 05:00:00,5.893
2017-03-05 05:00:00,5.963
2017-03-06 05:00:00,6.071
2017-03-07 05:00:00,6.073
2017-03-08 05:00:00,6.355
2017-03-09 05:00:00,6.332
2017-03-10 05:00:00,6.38
2017-03-11 05:00:00,6.244
2017-03-12 05:00:00,6.166
2017-03-13 05:00:00,6.04
2017-03-14 05:00:00,5.798
2017-03-15 05:00:00,5.85
2017-03-16 05:00:00,6.108
2017-03-17 05:00:00,6.237
2017-03-18 05:00:00,6.181
2017-03-19 05:00:00,6.4
2017-03-20 05:00:00,6.173
2017-03-21 05:00:00,6.072
2017-03-22 05:00:00,6.28
2017-03-23 05:00:00,6.206
2017-03-24 05:00:00,6.228
2017-03-25 05:00:00,6.189
2017-03-26 05:00:00,6.282
2017-03-27 05:00:00,6.266
2017-03-28 05:00:00,6.298
2017-03-29 05:00:00,6.334
2017-03-31 05:00:00,6.245
2017-04-01 05:00:00,6.247
2017-04-02 05:00:00,6.12
2017-04-03 05:00:00,6.053
2017-04-05 05:00:00,5.931
2017-04-06 05:00:00,6.013
2017-04-07 05:00:00,6.03
2017-04-08 05:00:00,6.116
2017-04-09 05:00:00,6.415
2017-04-10 05:00:00,6.12
2017-04-11 05:00:00,6.319
2017-04-12 05:00:00,6.29
2017-04-13 05:00:00,6.092
2017-04-15 05:00:00,6.202
2017-04-16 05:00:00,6.28
2017-04-17 05:00:00,6.163
2017-04-18 05:00:00,6.049
2017-04-19 05:00:00,6.025
2017-04-20 05:00:00,6.041
2017-04-21 05:00:00,6.041
2017-04-22 05:00:00,6.042
2017-04-23 05:00:00,6.081
2017-04-24 05:00:00,6.051
2017-04-25 05:00:00,6.027
2017-04-26 05:00:00,6.011
2017-04-27 05:00:00,6.024
2017-04-28 05:00:00,5.685
2017-04-29 05:00:00,6.002
2017-05-02 05:00:00,5.96
2017-05-03 05:00:00,5.867
2017-05-04 05:00:00,6.026
2017-05-05 05:00:00,5.96
2017-05-06 05:00:00,5.947
2017-05-07 05:00:00,5.529
2017-05-08 05:00:00,5.71
2017-05-10 05:00:00,5.974
2017-05-12 05:00:00,5.972
2017-05-13 05:00:00,6.008
2017-05-14 05:00:00,5.949
2017-05-16 05:00:00,5.957
2017-05-17 05:00:00,5.889
2017-05-18 05:00:00,5.97
2017-05-19 05:00:00,5.988
2017-05-20 05:00:00,6.125
2017-05-21 05:00:00,6.104
2017-05-22 05:00:00,6.124
2017-05-23 05:00:00,6.068
2017-05-24 05:00:00,6.089
2017-05-29 05:00:00,5.663
2017-05-30 05:00:00,6.113
2017-05-31 05:00:00,6.147
2017-06-01 05:00:00,6.029
2017-06-02 05:00:00,6.097
2017-06-03 05:00:00,5.797
2017-06-04 05:00:00,6.051
2017-06-05 05:00:00,5.905
2017-06-06 05:00:00,5.963
2017-06-07 05:00:00,5.904
2017-06-08 05:00:00,5.736
2017-06-09 05:00:00,5.626
2017-06-10 05:00:00,6.103
2017-06-11 05:00:00,6.115
2017-06-13 05:00:00,6.053
2017-06-14 05:00:00,6.109
2017-06-15 05:00:00,6.052
2017-06-17 05:00:00,5.958
2017-06-19 05:00:00,6.325
2017-06-20 05:00:00,6.186
2017-06-21 05:00:00,6.289
2017-06-22 05:00:00,6.313
2017-06-23 05:00:00,6.357
2017-06-24 05:00:00,6.09
2017-06-25 05:00:00,5.534
2017-06-26 05:00:00,6.331
2017-06-28 05:00:00,6.363
2017-06-29 05:00:00,6.392
2017-06-30 05:00:00,6.329
2017-07-01 05:00:00,6.214
2017-07-02 05:00:00,5.646
2017-07-03 05:00:00,6.128
2017-07-04 05:00:00,6.117
2017-07-05 05:00:00,6.079
2017-07-06 05:00:00,5.972
2017-07-08 05:00:00,5.238
2017-07-09 05:00:00,6.053
2017-07-10 05:00:00,5.875
2017-07-11 05:00:00,6.105
2017-07-12 05:00:00,6.108
2017-07-13 05:00:00,6.079
2017-07-14 05:00:00,6.12
2017-07-15 05:00:00,6.136
2017-07-16 05:00:00,6.184
2017-07-17 05:00:00,6.051
2017-07-18 05:00:00,6.026
2017-07-19 05:00:00,5.994
2017-07-20 05:00:00,5.964
2017-07-21 05:00:00,5.958
2017-07-22 05:00:00,4.864
2017-07-23 05:00:00,5.952
2017-07-24 05:00:00,5.93
2017-07-25 05:00:00,5.676
2017-07-26 05:00:00,6.082
2017-07-27 05:00:00,6.047
2017-07-28 05:00:00,5.922
2017-07-29 05:00:00,6.052
2017-07-30 05:00:00,6.055
2017-07-31 05:00:00,6.027
2017-08-01 05:00:00,6.116
2017-08-02 05:00:00,5.579
2017-09-06 05:00:00,6.284
2017-09-07 05:00:00,6.422
2017-09-08 05:00:00,6.354
2017-09-09 05:00:00,6.077
2017-09-10 05:00:00,6.068
2017-09-11 05:00:00,6.043
2017-09-12 05:00:00,5.915
2017-09-13 05:00:00,5.936
2017-09-15 05:00:00,6.022
2017-09-16 05:00:00,6.04
2017-09-17 05:00:00,5.987
2017-09-18 05:00:00,6.042
2017-09-20 05:00:00,6.184
2017-09-21 05:00:00,6.061
2017-09-22 05:00:00,6.108
2017-09-23 05:00:00,6.086
2017-09-24 05:00:00,6.169
2017-09-25 05:00:00,6.196
2017-09-26 05:00:00,6.094
2017-09-28 05:00:00,6.107
2017-09-29 05:00:00,5.725
2017-09-30 05:00:00,5.041
2017-10-01 05:00:00,5.348
2017-10-02 05:00:00,5.968
2017-10-03 05:00:00,6.224
2017-10-04 05:00:00,6.128
2017-10-05 05:00:00,6.032
2017-10-06 05:00:00,5.717
2017-10-07 05:00:00,6.279
2017-10-08 05:00:00,6.297
2017-10-09 05:00:00,6.547
2017-10-10 05:00:00,6.468
2017-10-11 05:00:00,6.322
2017-10-12 05:00:00,6.334
2017-10-13 05:00:00,6.467
2017-10-14 05:00:00,6.503
2017-10-17 05:00:00,6.282
2017-10-18 05:00:00,6.408
2017-10-19 05:00:00,6.521
2017-10-20 05:00:00,6.393
2017-10-21 05:00:00,6.344
2017-10-22 05:00:00,6.272
2017-10-23 05:00:00,6.231
2017-10-24 05:00:00,6.185
2017-10-25 05:00:00,5.95
2017-10-26 05:00:00,6.178
2017-10-28 05:00:00,5.348
2017-10-29 05:00:00,5.291
2017-10-30 05:00:00,5.304
2017-10-31 05:00:00,5.984
2017-11-01 05:00:00,6.073
2017-11-02 05:00:00,6.073
2017-11-03 05:00:00,6.128
2017-11-05 05:00:00,5.927
2017-11-06 05:00:00,5.958
2017-11-07 05:00:00,5.883
2017-11-08 05:00:00,5.045
2017-11-09 05:00:00,5.549
2017-11-10 05:00:00,5.72
2017-11-11 05:00:00,6.192
2017-11-12 05:00:00,0.139
2017-11-13 05:00:00,5.753
2017-11-14 05:00:00,6.437
2017-11-15 05:00:00,6.534
2017-11-16 05:00:00,6.657
2017-11-17 05:00:00,6.525
2017-11-18 05:00:00,6.569
2017-11-19 05:00:00,6.558
2017-11-20 05:00:00,6.472
2017-11-21 05:00:00,6.572
2017-11-22 05:00:00,6.758
2017-11-23 05:00:00,6.033
2017-11-24 05:00:00,6.389
2017-11-25 05:00:00,6.489
2017-11-27 05:00:00,6.37
2017-11-28 05:00:00,6.173
2017-11-29 05:00:00,6.352
2017-11-30 05:00:00,6.367
2017-12-01 05:00:00,6.676
2017-12-02 05:00:00,6.402
2017-12-03 05:00:00,6.825
2017-12-04 05:00:00,6.859
2017-12-06 05:00:00,6.458
2017-12-07 05:00:00,6.897
2017-12-08 05:00:00,7.002
2017-12-09 05:00:00,7.136
2017-12-10 05:00:00,7.054
2017-12-11 05:00:00,7.082
2017-12-12 05:00:00,6.9
2017-12-13 05:00:00,6.995
2017-12-15 05:00:00,6.899
2017-12-16 05:00:00,6.845
2017-12-17 05:00:00,6.78
2017-12-18 05:00:00,6.705
2017-12-19 05:00:00,6.599
2017-12-20 05:00:00,6.856
2017-12-21 05:00:00,7.079
2017-12-23 05:00:00,6.549
2017-12-24 05:00:00,6.969
2017-12-25 05:00:00,6.567
2017-12-26 05:00:00,6.561
2017-12-27 05:00:00,6.561
2017-12-28 05:00:00,6.587
2017-12-29 05:00:00,6.612
2017-12-30 05:00:00,6.628
2017-12-31 05:00:00,6.58
2018-01-01 05:00:00,6.816
2018-01-02 05:00:00,6.814
2018-01-03 05:00:00,6.705
2018-01-04 05:00:00,6.603
2018-01-05 05:00:00,6.806
2018-01-06 05:00:00,6.99
2018-01-07 05:00:00,7.02
2018-01-08 05:00:00,6.799
2018-01-09 05:00:00,6.582
2018-01-10 05:00:00,6.744
2018-01-11 05:00:00,6.658
2018-01-12 05:00:00,5.597
2018-01-13 05:00:00,6.693
2018-01-14 05:00:00,6.732
2018-01-15 05:00:00,6.707
2018-01-16 05:00:00,6.757
2018-01-17 05:00:00,6.689
2018-01-18 05:00:00,6.69
2018-01-19 05:00:00,6.424
2018-01-20 05:00:00,6.493
2018-01-21 05:00:00,6.534
2018-01-22 05:00:00,6.374
2018-01-23 05:00:00,6.329
2018-01-24 05:00:00,6.293
2018-01-25 05:00:00,6.338
2018-01-26 05:00:00,6.299
2018-01-27 05:00:00,6.306
2018-01-28 05:00:00,6.081
2018-01-29 05:00:00,6.321
2018-01-30 05:00:00,6.524
2018-01-31 05:00:00,6.251
2018-02-01 05:00:00,6.126
2018-02-02 05:00:00,6.104
2018-02-03 05:00:00,6.227
2018-02-04 05:00:00,6.162
2018-02-05 05:00:00,6.178
2018-02-06 05:00:00,6.584
2018-02-07 05:00:00,6.214
2018-02-08 05:00:00,6.223
2018-02-09 05:00:00,6.313
2018-02-10 05:00:00,6.269
2018-02-11 05:00:00,6.22
2018-02-12 05:00:00,6.204
2018-02-13 05:00:00,5.864
2018-02-14 05:00:00,6.097
2018-02-15 05:00:00,6.064
2018-02-16 05:00:00,6.116
2018-02-17 05:00:00,6.121
2018-02-18 05:00:00,5.839
2018-02-19 05:00:00,6.021
2018-02-20 05:00:00,6.11
2018-02-21 05:00:00,6.047
2018-02-22 05:00:00,6.072
2018-02-23 05:00:00,6.136
2018-02-24 05:00:00,5.938
2018-02-25 05:00:00,6.202
2018-02-26 05:00:00,6.039
2018-02-27 05:00:00,6.035
2018-02-28 05:00:00,6.024
2018-03-02 05:00:00,5.443
2018-03-03 05:00:00,5.915
2018-03-04 05:00:00,5.95
2018-03-05 05:00:00,5.961
2018-03-06 05:00:00,5.869
2018-03-07 05:00:00,5.927
2018-03-08 05:00:00,5.964
2018-03-09 05:00:00,5.937
2018-03-10 05:00:00,6.031
2018-03-11 05:00:00,6.008
2018-03-12 05:00:00,5.945
2018-03-13 05:00:00,6.008
2018-03-14 05:00:00,5.935
2018-03-15 05:00:00,6.048
2018-03-16 05:00:00,5.502
2018-03-17 05:00:00,6.031
2018-03-18 05:00:00,5.886
2018-03-19 05:00:00,5.884
2018-03-20 05:00:00,5.829
2018-03-21 05:00:00,4.792
2018-03-22 05:00:00,0.156
2018-03-23 05:00:00,6.051
2018-03-24 05:00:00,7.398
2018-03-25 05:00:00,6.076
2018-03-26 05:00:00,5.957
2018-03-27 05:00:00,6.023
2018-03-28 05:00:00,5.85
2018-03-29 05:00:00,6.026
2018-03-30 05:00:00,6.02
2018-03-31 05:00:00,6.065
2018-04-01 05:00:00,6.091
2018-04-02 05:00:00,6.093
2018-04-03 05:00:00,5.98
2018-04-04 05:00:00,6.036
2018-04-05 05:00:00,6.037
2018-04-06 05:00:00,6.102
2018-04-07 05:00:00,6.017
2018-04-08 05:00:00,6.019
2018-04-09 05:00:00,6.132
2018-04-10 05:00:00,6.015
2018-04-11 05:00:00,5.924
2018-04-12 05:00:00,5.91
2018-04-13 05:00:00,5.694
2018-04-14 05:00:00,5.931
2018-04-21 05:00:00,6.09
2018-04-22 05:00:00,6.131
2018-04-23 05:00:00,6.043
2018-04-24 05:00:00,6.096
2018-04-25 05:00:00,6.259
2018-04-26 05:00:00,6.145
2018-04-27 05:00:00,5.227
2018-04-28 05:00:00,6.038
2018-04-29 05:00:00,6.139
2018-04-30 05:00:00,6.115
2018-05-01 05:00:00,6.201
2018-05-02 05:00:00,6.145
2018-05-03 05:00:00,6.012
2018-05-04 05:00:00,6.104
2018-05-05 05:00:00,6.058
2018-05-06 05:00:00,5.874
2018-05-07 05:00:00,5.98
2018-05-08 05:00:00,6.0
2018-05-09 05:00:00,5.8
2018-05-10 05:00:00,5.803
2018-05-11 05:00:00,5.886
2018-05-12 05:00:00,6.002
2018-05-13 05:00:00,6.061
2018-05-14 05:00:00,5.92
2018-05-15 05:00:00,6.015
2018-05-16 05:00:00,6.023
2018-05-17 05:00:00,5.851
2018-05-18 05:00:00,5.901
2018-05-19 05:00:00,6.128
2018-05-20 05:00:00,6.129
2018-05-21 05:00:00,6.129
2018-05-22 05:00:00,6.097
2018-05-23 05:00:00,6.767
2018-05-24 05:00:00,6.096
2018-05-25 05:00:00,5.936
2018-05-26 05:00:00,6.092
2018-06-01 05:00:00,6.051
2018-06-02 05:00:00,5.945
2018-06-03 05:00:00,6.009
2018-06-04 05:00:00,5.986
2018-06-05 05:00:00,5.968
2018-06-06 05:00:00,5.93
2018-06-07 05:00:00,5.75
2018-06-08 05:00:00,4.926
2018-06-09 05:00:00,5.643
2018-06-10 05:00:00,5.991
2018-06-11 05:00:00,5.978
2018-06-12 05:00:00,5.296
2018-06-13 05:00:00,6.203
2018-06-14 05:00:00,6.195
2018-06-15 05:00:00,6.147
2018-06-16 05:00:00,6.022
2018-06-17 05:00:00,6.042
2018-06-18 05:00:00,5.987
2018-06-19 05:00:00,6.024
2018-06-20 05:00:00,6.119
2018-06-21 05:00:00,6.251
2018-06-22 05:00:00,6.394
2018-06-23 05:00:00,6.578
2018-06-24 05:00:00,6.191
2018-06-25 05:00:00,6.121
2018-06-26 05:00:00,6.15
2018-06-27 05:00:00,6.076
2018-06-28 05:00:00,6.039
2018-06-29 05:00:00,6.071
2018-06-30 05:00:00,6.078
2018-07-01 05:00:00,6.083
2018-07-02 05:00:00,6.083
2018-07-03 05:00:00,6.111
2018-07-04 05:00:00,6.151
2018-07-05 05:00:00,6.177
2018-07-06 05:00:00,6.056
2018-07-07 05:00:00,5.971
2018-07-08 03:00:00,5.959
2018-07-09 05:00:00,6.205
2018-07-10 05:00:00,5.652
2018-07-11 05:00:00,6.068
2018-07-12 05:00:00,6.155
2018-07-14 05:00:00,5.854
2018-07-15 05:00:00,5.967
2018-07-16 05:00:00,6.137
2018-07-17 05:00:00,6.123
2018-07-18 05:00:00,6.14
2018-07-19 05:00:00,6.065
2018-07-20 05:00:00,5.986
2018-07-21 05:00:00,5.999
2018-07-22 05:00:00,6.012
2018-07-23 05:00:00,5.924
2018-07-24 05:00:00,5.945
2018-07-25 05:00:00,4.959
2018-07-26 05:00:00,5.936
2018-07-27 05:00:00,5.937
2018-07-28 05:00:00,5.799
2018-07-29 05:00:00,5.899
2018-07-30 05:00:00,5.764
2018-07-31 05:00:00,5.729
2018-08-01 05:00:00,5.882
2018-08-02 05:00:00,6.19
2018-08-03 05:00:00,5.86
2018-08-04 05:00:00,5.814
2018-08-05 05:00:00,5.996
2018-08-07 05:00:00,6.024
2018-08-08 05:00:00,5.95
2018-08-09 05:00:00,5.841
2018-08-10 05:00:00,5.969
2018-08-11 05:00:00,6.043
2018-08-12 05:00:00,6.215
2018-08-13 05:00:00,6.283
2018-08-14 05:00:00,6.246
2018-08-15 05:00:00,5.977
2018-08-16 05:00:00,5.814
2018-08-17 05:00:00,6.082
2018-08-17 23:00:00,5.539
2018-08-19 05:00:00,5.995
2018-08-20 05:00:00,5.937
2018-08-21 05:00:00,5.842
2018-08-22 05:00:00,5.901
2018-08-24 05:00:00,5.523
2018-08-25 05:00:00,6.062
2018-08-26 05:00:00,5.856
2018-08-27 05:00:00,5.94
2018-08-28 05:00:00,5.882
2018-08-29 05:00:00,5.891
2018-08-30 05:00:00,6.027
2018-08-31 05:00:00,6.09
2018-09-01 05:00:00,6.031
2018-09-02 05:00:00,6.014
2018-09-03 05:00:00,6.202
2018-09-04 05:00:00,5.79
2018-09-05 05:00:00,5.869
2018-09-06 05:00:00,5.79
2018-09-07 05:00:00,5.697
2018-09-08 05:00:00,5.652
2018-09-09 05:00:00,4.623
2018-09-10 05:00:00,5.815
2018-09-11 05:00:00,5.822
2018-09-12 05:00:00,5.869
2018-09-13 05:00:00,5.9
2018-09-14 05:00:00,5.923
2018-09-15 05:00:00,5.864
2018-09-16 05:00:00,5.816
2018-09-23 05:00:00,5.898
2018-09-24 05:00:00,5.862
2018-09-25 05:00:00,5.645
2018-09-26 05:00:00,5.878
2018-09-27 05:00:00,5.864
2018-09-28 05:00:00,5.895
2018-10-02 05:00:00,6.205
2018-10-03 05:00:00,6.185
2018-10-04 05:00:00,6.267
2018-10-05 05:00:00,6.333
2018-10-06 05:00:00,6.377
2018-10-07 05:00:00,6.127
2018-10-08 05:00:00,5.888
2018-10-09 05:00:00,5.81
2018-10-10 05:00:00,5.862
2018-10-11 05:00:00,5.96
2018-10-12 05:00:00,6.022
2018-10-13 05:00:00,6.083
2018-10-14 05:00:00,6.057
2018-10-15 05:00:00,6.016
2018-10-16 05:00:00,6.005
2018-10-17 05:00:00,5.919
2018-10-18 05:00:00,5.892
2018-10-19 05:00:00,5.441
2018-10-20 05:00:00,5.479
2018-10-21 05:00:00,5.467
2018-10-22 05:00:00,6.064
2018-10-23 05:00:00,6.064
2018-10-24 05:00:00,5.974
2018-10-25 05:00:00,5.959
2018-10-26 05:00:00,5.978
2018-10-27 05:00:00,6.086
2018-10-28 05:00:00,6.093
2018-10-29 05:00:00,6.015
2018-10-30 05:00:00,5.915
2018-10-31 05:00:00,5.984
2018-11-01 05:00:00,5.879
2018-11-02 05:00:00,5.915
2018-11-03 05:00:00,5.846
2018-11-04 05:00:00,5.963
2018-11-05 05:00:00,6.112
2018-11-06 05:00:00,6.287
2018-11-09 05:00:00,5.81
2018-11-10 05:00:00,5.693
2018-11-11 05:00:00,5.865
2018-11-12 05:00:00,5.817
2018-11-13 05:00:00,5.717
2018-11-14 05:00:00,5.492
2018-11-15 05:00:00,4.617
2018-11-17 05:00:00,5.8
2018-11-18 05:00:00,6.029
2018-11-19 05:00:00,5.942
2018-11-20 05:00:00,5.83
2018-11-21 05:00:00,5.874
2018-11-22 05:00:00,4.855
2018-11-23 05:00:00,5.672
2018-11-24 05:00:00,5.423
2018-11-25 05:00:00,5.803
2018-11-26 05:00:00,5.736
2018-11-27 05:00:00,5.777
2018-11-28 05:00:00,5.691
2018-11-29 05:00:00,5.729
2018-11-30 05:00:00,5.778
2018-12-01 05:00:00,5.694
2018-12-02 05:00:00,5.709
2018-12-03 05:00:00,5.626
2018-12-04 05:00:00,5.684
2018-12-05 05:00:00,5.77
2018-12-06 05:00:00,5.79
2018-12-07 05:00:00,5.9
2018-12-08 05:00:00,6.05
2018-12-09 05:00:00,6.233
2018-12-10 05:00:00,6.073
2018-12-11 05:00:00,6.21
2018-12-12 05:00:00,6.13
2018-12-13 05:00:00,6.105
2018-12-14 05:00:00,6.029
2018-12-15 05:00:00,5.092
2018-12-16 05:00:00,5.83
2018-12-17 05:00:00,6.187
2018-12-18 05:00:00,5.97
2018-12-19 05:00:00,6.073
2018-12-20 05:00:00,6.024
2018-12-21 05:00:00,6.016
2018-12-22 05:00:00,6.106
2018-12-23 05:00:00,6.117
2018-12-24 05:00:00,6.12
2018-12-25 05:00:00,6.136
2018-12-26 05:00:00,6.116
